# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2354.34 13.0849 13.0849 13.7424
4000 2294.84 12.9748 12.9748 13.6268
6000 2219.34 12.8266 12.8266 13.4712
8000 2225.14 12.8422 12.8422 13.4876
10000 2157.63 12.7087 12.7087 13.3473
12000 2179.34 12.7489 12.7489 13.3895
14000 2236.66 12.8645 12.8645 13.511
16000 2279.33 12.941 12.941 13.5913
18000 2202.6 12.7976 12.7976 13.4407
20000 2188.33 12.7689 12.7689 13.4106
22000 2032.56 12.4597 12.4597 13.0859
24000 2089.33 12.5749 12.5749 13.2068
26000 2086.14 12.5625 12.5625 13.1938
28000 2101.24 12.6003 12.6003 13.2335
30000 1855.95 12.0846 12.0846 12.6919
32000 1889.88 12.1623 12.1623 12.7735
34000 1913.34 12.2125 12.2125 12.8262
36000 1876.17 12.1322 12.1322 12.7418
38000 1875.83 12.1303 12.1303 12.7399
40000 1862.99 12.1048 12.1048 12.7131
42000 1849.59 12.0757 12.0757 12.6825
44000 1848.38 12.0725 12.0725 12.6792
46000 1845.26 12.0656 12.0656 12.6719
48000 1823.6 12.0179 12.0179 12.6218
50000 1822.55 12.0167 12.0167 12.6206
52000 1820.38 12.012 12.012 12.6156
54000 1816.06 11.9999 11.9999 12.6029
56000 1807.55 11.9815 11.9815 12.5836
58000 1805.52 11.9792 11.9792 12.5811
60000 1797.27 11.9611 11.9611 12.5622
62000 1808.46 11.9853 11.9853 12.5876
64000 1800.01 11.9655 11.9655 12.5667
66000 1783.68 11.929 11.929 12.5285
68000 1685.53 11.7076 11.7076 12.2959
70000 1671.76 11.6754 11.6754 12.2621
72000 1696.2 11.7312 11.7312 12.3207
74000 1675.51 11.6837 11.6837 12.2708
76000 1671.12 11.6743 11.6743 12.261
78000 1684.42 11.7053 11.7053 12.2935
80000 1665.38 11.661 11.661 12.247
82000 1667.32 11.6653 11.6653 12.2515
84000 1652.22 11.63 11.63 12.2144
86000 1650.79 11.6268 11.6268 12.211
88000 1659.93 11.6483 11.6483 12.2336
90000 1648.53 11.6215 11.6215 12.2055
92000 1634.43 11.5882 11.5882 12.1705
94000 1633.78 11.5866 11.5866 12.1688
96000 1636.91 11.594 11.594 12.1766
98000 1618.61 11.5505 11.5505 12.131
100000 1619.15 11.552 11.552 12.1325
