# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.906
4000 -549.651
6000 -554.03
8000 -551.292
10000 -537.883
12000 -540.755
14000 -545.669
16000 -541.44
18000 -548.008
20000 -549.627
22000 -548.057
24000 -554.118
26000 -553.67
28000 -556.638
30000 -561.13
32000 -561.321
34000 -559.863
36000 -567.318
38000 -569.798
40000 -573.033
42000 -573.695
44000 -575.15
46000 -575.671
48000 -578.251
50000 -579.991
52000 -580.135
54000 -581.016
56000 -582.183
58000 -584.187
60000 -586.704
62000 -587.183
64000 -588.471
66000 -591.026
68000 -592.898
70000 -593.398
72000 -594.414
74000 -596.54
76000 -598.584
78000 -599.953
80000 -601.556
82000 -603.748
84000 -605.151
86000 -606.841
88000 -608.21
90000 -609.999
92000 -611.326
94000 -613.013
96000 -614.556
98000 -616.149
100000 -617.617
