# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2305.67 12.9949 12.9949 13.6479
4000 2335.15 13.0509 13.0509 13.7068
6000 2277.46 12.9416 12.9416 13.5919
8000 2273.81 12.9349 12.9349 13.5849
10000 2226.38 12.8439 12.8439 13.4893
12000 2131.19 12.6545 12.6545 13.2904
14000 2002.38 12.3972 12.3972 13.0202
16000 1931.06 12.2494 12.2494 12.865
18000 1929.61 12.2439 12.2439 12.8592
20000 1983.16 12.3538 12.3538 12.9746
22000 1955.32 12.3008 12.3008 12.9189
24000 1941.42 12.2723 12.2723 12.889
26000 1897.56 12.1793 12.1793 12.7914
28000 1957.75 12.3033 12.3033 12.9215
30000 2028.72 12.4534 12.4534 13.0792
32000 1969.88 12.3313 12.3313 12.951
34000 1997.23 12.3867 12.3867 13.0091
36000 1932.41 12.2496 12.2496 12.8651
38000 1964.05 12.3199 12.3199 12.9389
40000 2008.16 12.4111 12.4111 13.0348
42000 2021.69 12.4365 12.4365 13.0614
44000 2009.37 12.4141 12.4141 13.0379
46000 2017.05 12.43 12.43 13.0546
48000 2007.37 12.4094 12.4094 13.033
50000 2010.39 12.4143 12.4143 13.0381
52000 1981.14 12.3547 12.3547 12.9756
54000 2007.93 12.4109 12.4109 13.0346
56000 1978.47 12.3499 12.3499 12.9705
58000 1990.91 12.3752 12.3752 12.997
60000 1972.71 12.3374 12.3374 12.9573
62000 1988 12.3695 12.3695 12.9911
64000 1982.97 12.359 12.359 12.98
66000 1967.6 12.3271 12.3271 12.9465
68000 1969.67 12.3309 12.3309 12.9505
70000 1964.86 12.3208 12.3208 12.9399
72000 1967.67 12.3275 12.3275 12.947
74000 1959.24 12.3098 12.3098 12.9283
76000 1941.95 12.2736 12.2736 12.8904
78000 1950.44 12.2917 12.2917 12.9093
80000 1948.35 12.2873 12.2873 12.9048
82000 1951.06 12.293 12.293 12.9107
84000 1935.56 12.2601 12.2601 12.8762
86000 1940.52 12.2707 12.2707 12.8873
88000 1923.09 12.2339 12.2339 12.8487
90000 1921 12.2294 12.2294 12.8439
92000 1930.98 12.2506 12.2506 12.8662
94000 1906.84 12.1991 12.1991 12.8121
96000 1905.27 12.1958 12.1958 12.8086
98000 1906.6 12.1988 12.1988 12.8118
100000 1894.92 12.174 12.174 12.7857
