# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.347
4000 -553.618
6000 -554.042
8000 -555.492
10000 -549.614
12000 -551.319
14000 -550.514
16000 -558.578
18000 -558.774
20000 -553.883
22000 -556.364
24000 -557.204
26000 -560.148
28000 -564.61
30000 -568.292
32000 -571.361
34000 -570.546
36000 -573.626
38000 -575.773
40000 -577.335
42000 -580.251
44000 -583.404
46000 -582.884
48000 -585.051
50000 -587.318
52000 -587.246
54000 -588.642
56000 -590.301
58000 -593.299
60000 -595.068
62000 -596.383
64000 -597.853
66000 -598.394
68000 -600.504
70000 -602.478
72000 -603.902
74000 -605.808
76000 -607.192
78000 -608.872
80000 -610.128
82000 -611.455
84000 -613.444
86000 -614.694
88000 -616.552
90000 -618.246
92000 -619.657
94000 -621.25
96000 -622.993
98000 -624.467
100000 -625.95
