# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5565.42
4000 5932
6000 5661.2
8000 5703.93
10000 5633.87
12000 5362.95
14000 5276.49
16000 5226.9
18000 5121.58
20000 4781.41
22000 4603.19
24000 4652.68
26000 4549.43
28000 4458.88
30000 4317
32000 4199.72
34000 4064.93
36000 3997.61
38000 3831.57
40000 3667.89
42000 3617.25
44000 3462.3
46000 3261.98
48000 3184.03
50000 3027.83
52000 2949.67
54000 2832.05
56000 2721.73
58000 2595.36
60000 2502.84
62000 2392.78
64000 2163.97
66000 2096.47
68000 1951.61
70000 1884.91
72000 1738.25
74000 1642.89
76000 1524.31
78000 1434.01
80000 1295.52
82000 1137.74
84000 1022.02
86000 935.509
88000 794.133
90000 672.897
92000 563.097
94000 433.691
96000 308.247
98000 189.835
100000 73.5045
