# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.65
4000 -548.606
6000 -539.449
8000 -536.733
10000 -529.357
12000 -541.424
14000 -547.423
16000 -552.568
18000 -551.259
20000 -551.421
22000 -562.053
24000 -561.837
26000 -564.756
28000 -564.714
30000 -566.731
32000 -566.021
34000 -569.086
36000 -571.822
38000 -578.72
40000 -579.227
42000 -581.259
44000 -582.442
46000 -586.474
48000 -587.089
50000 -591.318
52000 -591.632
54000 -594.623
56000 -596.365
58000 -597.057
60000 -598.71
62000 -599.921
64000 -603.09
66000 -603.951
68000 -605.085
70000 -606.058
72000 -608.193
74000 -609.782
76000 -611.033
78000 -612.381
80000 -614.067
82000 -616.361
84000 -617.946
86000 -619.083
88000 -620.945
90000 -622.56
92000 -623.903
94000 -625.604
96000 -627.204
98000 -628.741
100000 -630.186
