# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2304.04 12.9913 12.9913 13.6442
4000 2240.42 12.8727 12.8727 13.5195
6000 2239.57 12.8649 12.8649 13.5114
8000 2045.45 12.4863 12.4863 13.1137
10000 2055.7 12.508 12.508 13.1365
12000 1879.75 12.1408 12.1408 12.7508
14000 1842.2 12.0582 12.0582 12.6642
16000 1799.56 11.9644 11.9644 12.5656
18000 1747.1 11.8466 11.8466 12.4419
20000 1597.96 11.5007 11.5007 12.0786
22000 1495.1 11.2485 11.2485 11.8138
24000 1459.09 11.1579 11.1579 11.7186
26000 1436.6 11.1002 11.1002 11.658
28000 1398 10.9992 10.9992 11.552
30000 1416.62 11.0466 11.0466 11.6017
32000 1401.5 11.0088 11.0088 11.562
34000 1385.55 10.9672 10.9672 11.5184
36000 1495.66 11.25 11.25 11.8153
38000 1472.75 11.1917 11.1917 11.7541
40000 1447.61 11.1284 11.1284 11.6876
42000 1452.51 11.1397 11.1397 11.6995
44000 1467.15 11.1769 11.1769 11.7385
46000 1444.2 11.1192 11.1192 11.678
48000 1451.05 11.1372 11.1372 11.6969
50000 1444.62 11.1209 11.1209 11.6798
52000 1438.74 11.1044 11.1044 11.6624
54000 1427.9 11.0777 11.0777 11.6343
56000 1406.64 11.0229 11.0229 11.5768
58000 1415.51 11.0458 11.0458 11.6009
60000 1425.98 11.0728 11.0728 11.6293
62000 1412.39 11.037 11.037 11.5916
64000 1405.06 11.0185 11.0185 11.5722
66000 1414.15 11.0423 11.0423 11.5972
68000 1415.29 11.0447 11.0447 11.5997
70000 1416.35 11.0475 11.0475 11.6027
72000 1427.28 11.0762 11.0762 11.6328
74000 1417.23 11.0503 11.0503 11.6056
76000 1414.74 11.0438 11.0438 11.5988
78000 1418.23 11.053 11.053 11.6085
80000 1412.79 11.0388 11.0388 11.5935
82000 1409.13 11.0294 11.0294 11.5836
84000 1404.4 11.017 11.017 11.5707
86000 1399.61 11.0045 11.0045 11.5575
88000 1396.56 10.9965 10.9965 11.5491
90000 1386.75 10.9707 10.9707 11.522
92000 1391.76 10.9838 10.9838 11.5357
94000 1379.01 10.9501 10.9501 11.5004
96000 1383.23 10.9614 10.9614 11.5122
98000 1375.63 10.9412 10.9412 11.491
100000 1377.23 10.9454 10.9454 11.4955
