# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5730.33
4000 5902.67
6000 5785.75
8000 5508.78
10000 5612.34
12000 5350.52
14000 5176.41
16000 5194.9
18000 4912.52
20000 4973.68
22000 4851.63
24000 4719.32
26000 4440.56
28000 4484.99
30000 4324.35
32000 4154
34000 4049.33
36000 3827.16
38000 3880.72
40000 3624.09
42000 3580.16
44000 3435.09
46000 3296.15
48000 3245.25
50000 3061.97
52000 2924.6
54000 2877.93
56000 2729.46
58000 2650.94
60000 2508.92
62000 2299.26
64000 2202.71
66000 2154.63
68000 2033.74
70000 1911.15
72000 1789.95
74000 1671.79
76000 1551.94
78000 1371.94
80000 1272.76
82000 1131.93
84000 1030.72
86000 944.338
88000 802.574
90000 671.704
92000 551.39
94000 424.53
96000 311.381
98000 191.996
100000 75.5182
