# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2315.34 13.0128 13.0128 13.6667
4000 2250 12.8908 12.8908 13.5386
6000 2178.29 12.7479 12.7479 13.3885
8000 2024.69 12.4455 12.4455 13.0709
10000 1938.69 12.2644 12.2644 12.8807
12000 1876.5 12.1281 12.1281 12.7375
14000 1748.05 11.8492 11.8492 12.4446
16000 1798.93 11.9626 11.9626 12.5638
18000 1765.84 11.8889 11.8889 12.4864
20000 1686.97 11.7095 11.7095 12.2979
22000 1591.31 11.4834 11.4834 12.0604
24000 1588.26 11.4742 11.4742 12.0508
26000 1599.41 11.5046 11.5046 12.0827
28000 1501.28 11.263 11.263 11.8289
30000 1507.71 11.2806 11.2806 11.8474
32000 1474.7 11.1967 11.1967 11.7594
34000 1400.05 11.0038 11.0038 11.5567
36000 1398.83 11.002 11.002 11.5548
38000 1371.49 10.9294 10.9294 11.4787
40000 1384.75 10.964 10.964 11.515
42000 1403.27 11.0127 11.0127 11.5661
44000 1397.52 10.9984 10.9984 11.5511
46000 1411.54 11.0344 11.0344 11.5889
48000 1410.14 11.0309 11.0309 11.5852
50000 1400.77 11.0073 11.0073 11.5604
52000 1394.49 10.9908 10.9908 11.5431
54000 1429.58 11.0806 11.0806 11.6374
56000 1411.09 11.0337 11.0337 11.5882
58000 1405.64 11.0202 11.0202 11.574
60000 1409.58 11.0298 11.0298 11.584
62000 1411.24 11.0344 11.0344 11.5888
64000 1408.66 11.0278 11.0278 11.582
66000 1416.95 11.0495 11.0495 11.6048
68000 1404.04 11.0156 11.0156 11.5691
70000 1405.35 11.0192 11.0192 11.5729
72000 1406.28 11.022 11.022 11.5758
74000 1405.66 11.0203 11.0203 11.5741
76000 1405.24 11.0192 11.0192 11.5729
78000 1396.23 10.9952 10.9952 11.5477
80000 1393.69 10.9886 10.9886 11.5408
82000 1380.31 10.9533 10.9533 11.5037
84000 1389.84 10.9787 10.9787 11.5304
86000 1385.86 10.9683 10.9683 11.5195
88000 1380.05 10.953 10.953 11.5034
90000 1376.84 10.9445 10.9445 11.4945
92000 1375.08 10.9399 10.9399 11.4896
94000 1372.59 10.9332 10.9332 11.4826
96000 1370.08 10.9266 10.9266 11.4756
98000 1368.86 10.9233 10.9233 11.4722
100000 1364.07 10.9106 10.9106 11.4588
