# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.226
4000 -553.978
6000 -542.298
8000 -544.518
10000 -538.324
12000 -539.869
14000 -544.01
16000 -543.259
18000 -547.407
20000 -551.498
22000 -556.86
24000 -560.37
26000 -559.98
28000 -562.019
30000 -563.418
32000 -568.038
34000 -573.672
36000 -575.829
38000 -574.26
40000 -579.099
42000 -579.492
44000 -582.552
46000 -583.804
48000 -584.65
50000 -586.924
52000 -589.665
54000 -588.813
56000 -590.651
58000 -591.599
60000 -594.266
62000 -596.398
64000 -597.53
66000 -598.556
68000 -600.519
70000 -602.207
72000 -603.696
74000 -605.352
76000 -606.998
78000 -609.285
80000 -610.512
82000 -612.6
84000 -613.863
86000 -615.031
88000 -617.043
90000 -618.788
92000 -620.334
94000 -621.963
96000 -623.418
98000 -624.936
100000 -626.4
