# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32495
4000 1.28922
6000 1.27552
8000 1.28
10000 1.27443
12000 1.28385
14000 1.29552
16000 1.31047
18000 1.32974
20000 1.32906
22000 1.3212
24000 1.32974
26000 1.32833
28000 1.32474
30000 1.33078
32000 1.34589
34000 1.33437
36000 1.33203
38000 1.33786
40000 1.34156
42000 1.35302
44000 1.3576
46000 1.35495
48000 1.35708
50000 1.3575
52000 1.35724
54000 1.35568
56000 1.34724
58000 1.34766
60000 1.3451
62000 1.35526
64000 1.35599
66000 1.35568
68000 1.35516
70000 1.35573
72000 1.35568
74000 1.35578
76000 1.35542
78000 1.355
80000 1.35484
82000 1.35516
84000 1.35521
86000 1.35464
88000 1.35437
90000 1.35437
92000 1.35437
94000 1.35427
96000 1.35417
98000 1.35417
100000 1.35417
