# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.571
4000 -547.612
6000 -542.94
8000 -543.689
10000 -539.467
12000 -546.426
14000 -545.046
16000 -539.944
18000 -544.727
20000 -552.244
22000 -557.034
24000 -560.26
26000 -566.186
28000 -565.072
30000 -568.22
32000 -570.556
34000 -571.902
36000 -571.302
38000 -573.613
40000 -576.184
42000 -581.897
44000 -586.392
46000 -586.55
48000 -589.348
50000 -589.938
52000 -592.362
54000 -593.723
56000 -593.612
58000 -595.12
60000 -596.142
62000 -599.268
64000 -600.854
66000 -603.211
68000 -605.277
70000 -606.512
72000 -608.272
74000 -610.032
76000 -611.672
78000 -612.669
80000 -614.013
82000 -615.904
84000 -617.755
86000 -618.934
88000 -620.788
90000 -622.486
92000 -623.93
94000 -625.521
96000 -627.222
98000 -628.81
100000 -630.244
