# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5573.66
4000 5764.67
6000 5734.82
8000 5649.2
10000 5452.37
12000 5242.89
14000 5337.62
16000 5235.35
18000 5080.18
20000 4809.02
22000 4776.31
24000 4500.73
26000 4387.09
28000 4400.3
30000 4257.65
32000 4223.85
34000 3980.85
36000 3989.81
38000 3679.7
40000 3685.13
42000 3561.79
44000 3437.44
46000 3407.49
48000 3211.07
50000 3143.66
52000 2982.48
54000 2853.32
56000 2739.14
58000 2642.38
60000 2526.26
62000 2399.22
64000 2286.21
66000 2125.29
68000 1951.24
70000 1864.53
72000 1744.61
74000 1583.89
76000 1465.53
78000 1392.54
80000 1293.47
82000 1152.85
84000 1030.34
86000 932.561
88000 787.291
90000 670.74
92000 560.817
94000 435.787
96000 311.204
98000 188.193
100000 74.93
