# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2299.87 12.9839 12.9839 13.6364
4000 2322.29 13.0271 13.0271 13.6817
6000 2394.63 13.1603 13.1603 13.8216
8000 2305.45 12.9957 12.9957 13.6487
10000 2280.13 12.9408 12.9408 13.5911
12000 2198.76 12.7899 12.7899 13.4326
14000 2169.29 12.7324 12.7324 13.3722
16000 1983.75 12.3604 12.3604 12.9816
18000 1859.53 12.0907 12.0907 12.6983
20000 1738.57 11.8286 11.8286 12.423
22000 1694.81 11.7251 11.7251 12.3143
24000 1596.42 11.4977 11.4977 12.0754
26000 1683.92 11.7033 11.7033 12.2915
28000 1704.89 11.7498 11.7498 12.3403
30000 1586.59 11.4727 11.4727 12.0493
32000 1579.28 11.4562 11.4562 12.0319
34000 1577.44 11.4504 11.4504 12.0258
36000 1576.68 11.4498 11.4498 12.0251
38000 1607.34 11.5234 11.5234 12.1024
40000 1611.77 11.534 11.534 12.1136
42000 1622.49 11.5582 11.5582 12.1391
44000 1624.97 11.5657 11.5657 12.1469
46000 1616.64 11.5462 11.5462 12.1264
48000 1620.88 11.556 11.556 12.1367
50000 1606.34 11.5209 11.5209 12.0999
52000 1620.49 11.554 11.554 12.1345
54000 1611.2 11.532 11.532 12.1115
56000 1613.04 11.5371 11.5371 12.1168
58000 1612.23 11.5352 11.5352 12.1149
60000 1602.07 11.5109 11.5109 12.0893
62000 1597.29 11.4996 11.4996 12.0775
64000 1603.16 11.5138 11.5138 12.0924
66000 1596.91 11.499 11.499 12.0768
68000 1597.07 11.4991 11.4991 12.0769
70000 1592.87 11.4888 11.4888 12.0661
72000 1574.56 11.445 11.445 12.0201
74000 1581.17 11.4607 11.4607 12.0367
76000 1587.45 11.4759 11.4759 12.0526
78000 1568.48 11.4297 11.4297 12.0041
80000 1576.75 11.4498 11.4498 12.0252
82000 1576.12 11.4486 11.4486 12.0239
84000 1569.83 11.4336 11.4336 12.0082
86000 1561.5 11.4134 11.4134 11.9869
88000 1563.34 11.4178 11.4178 11.9916
90000 1557.91 11.4045 11.4045 11.9776
92000 1544.03 11.3702 11.3702 11.9416
94000 1553.16 11.3926 11.3926 11.9651
96000 1544.26 11.3711 11.3711 11.9425
98000 1536.33 11.3517 11.3517 11.9222
100000 1533.87 11.3457 11.3457 11.9158
