# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2322.25 13.0261 13.0261 13.6807
4000 2295.22 12.9749 12.9749 13.6269
6000 2060.83 12.5064 12.5064 13.1349
8000 1671.61 11.66 11.66 12.246
10000 1478.03 11.2042 11.2042 11.7672
12000 1375.34 10.9384 10.9384 11.4881
14000 1459.62 11.159 11.159 11.7197
16000 1393.39 10.9876 10.9876 11.5397
18000 1409.55 11.0291 11.0291 11.5833
20000 1397.6 10.9983 10.9983 11.551
22000 1346.74 10.8638 10.8638 11.4097
24000 1308.26 10.7586 10.7586 11.2992
26000 1377.51 10.9454 10.9454 11.4954
28000 1387.86 10.9731 10.9731 11.5245
30000 1476.28 11.2007 11.2007 11.7635
32000 1510.95 11.2884 11.2884 11.8556
34000 1481.11 11.2138 11.2138 11.7773
36000 1489.05 11.2338 11.2338 11.7983
38000 1462.07 11.1633 11.1633 11.7243
40000 1471.57 11.1898 11.1898 11.7521
42000 1409.13 11.0291 11.0291 11.5834
44000 1405.8 11.0193 11.0193 11.573
46000 1400.19 11.0051 11.0051 11.5581
48000 1407.1 11.0228 11.0228 11.5767
50000 1415.09 11.0446 11.0446 11.5996
52000 1421.05 11.0602 11.0602 11.616
54000 1412.47 11.0381 11.0381 11.5928
56000 1413.44 11.04 11.04 11.5948
58000 1408.83 11.0272 11.0272 11.5814
60000 1346.7 10.864 10.864 11.4099
62000 1389.9 10.9787 10.9787 11.5304
64000 1399.97 11.0051 11.0051 11.5581
66000 1390.41 10.9798 10.9798 11.5316
68000 1360.65 10.9011 10.9011 11.4489
70000 1342.8 10.8529 10.8529 11.3982
72000 1359.45 10.8977 10.8977 11.4453
74000 1345.47 10.8605 10.8605 11.4063
76000 1349.75 10.8722 10.8722 11.4185
78000 1336.52 10.8365 10.8365 11.381
80000 1340.54 10.8471 10.8471 11.3922
82000 1332.25 10.8246 10.8246 11.3685
84000 1329.91 10.8184 10.8184 11.362
86000 1331.84 10.8235 10.8235 11.3674
88000 1322.05 10.7969 10.7969 11.3395
90000 1319.55 10.7904 10.7904 11.3327
92000 1314.71 10.7773 10.7773 11.3189
94000 1315.24 10.7788 10.7788 11.3204
96000 1311 10.7672 10.7672 11.3083
98000 1307.95 10.7588 10.7588 11.2995
100000 1301.84 10.7421 10.7421 11.2819
