# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32125
4000 1.29182
6000 1.30266
8000 1.30193
10000 1.33057
12000 1.3675
14000 1.34672
16000 1.37854
18000 1.36703
20000 1.35901
22000 1.37026
24000 1.39016
26000 1.36531
28000 1.37854
30000 1.35854
32000 1.34245
34000 1.34349
36000 1.33807
38000 1.35146
40000 1.35458
42000 1.3612
44000 1.35849
46000 1.35729
48000 1.34969
50000 1.34682
52000 1.35089
54000 1.35083
56000 1.34458
58000 1.33938
60000 1.36917
62000 1.35349
64000 1.34687
66000 1.3474
68000 1.35583
70000 1.35818
72000 1.35776
74000 1.35615
76000 1.35693
78000 1.35609
80000 1.3562
82000 1.35625
84000 1.35573
86000 1.35526
88000 1.35594
90000 1.35557
92000 1.35427
94000 1.35427
96000 1.35417
98000 1.35417
100000 1.35417
