# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -561.566
4000 -544.041
6000 -539.457
8000 -533.941
10000 -536.529
12000 -547.555
14000 -548.474
16000 -554.176
18000 -556.203
20000 -559.078
22000 -565.098
24000 -566.738
26000 -567.233
28000 -572.099
30000 -569.063
32000 -570.487
34000 -569.236
36000 -572.956
38000 -575.954
40000 -576.691
42000 -579.44
44000 -583.144
46000 -584.642
48000 -583.764
50000 -584.881
52000 -587.057
54000 -589.453
56000 -590.649
58000 -591.336
60000 -594.417
62000 -594.98
64000 -596.354
66000 -598.23
68000 -601.035
70000 -602.971
72000 -603.096
74000 -605.23
76000 -606.766
78000 -608.868
80000 -610.046
82000 -611.809
84000 -613.245
86000 -615.296
88000 -616.598
90000 -618.175
92000 -619.828
94000 -621.482
96000 -622.861
98000 -624.493
100000 -625.927
