# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -555.786
4000 -543.715
6000 -534.136
8000 -541.959
10000 -541.143
12000 -544.062
14000 -548.546
16000 -545.136
18000 -551.02
20000 -558.542
22000 -559.657
24000 -563.12
26000 -566.262
28000 -565.966
30000 -568.344
32000 -566.965
34000 -570.25
36000 -572.29
38000 -573.792
40000 -575.526
42000 -578.384
44000 -581.857
46000 -582.318
48000 -586.364
50000 -588.033
52000 -592.685
54000 -592.706
56000 -595.879
58000 -595.808
60000 -598.178
62000 -600.145
64000 -600.051
66000 -601.757
68000 -603.485
70000 -604.851
72000 -606.892
74000 -608.482
76000 -610.152
78000 -611.438
80000 -613.516
82000 -614.549
84000 -616.79
86000 -618.138
88000 -619.519
90000 -621.137
92000 -622.904
94000 -624.524
96000 -626.099
98000 -627.59
100000 -629.124
