# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5614.92
4000 5958.88
6000 5742.9
8000 5636.4
10000 5615.86
12000 5355.87
14000 5358.1
16000 5128.2
18000 5109.89
20000 4936.29
22000 4712.64
24000 4706.9
26000 4524.85
28000 4380.51
30000 4367.08
32000 4204.51
34000 4064.73
36000 3976.78
38000 3777.03
40000 3723.64
42000 3627.49
44000 3442.27
46000 3364.18
48000 3160.54
50000 3004.6
52000 2899.84
54000 2869.96
56000 2663.35
58000 2631.8
60000 2465.86
62000 2321.67
64000 2289.74
66000 2128.96
68000 2012.04
70000 1897.16
72000 1771.24
74000 1641.14
76000 1525.71
78000 1415.59
80000 1256.15
82000 1171.59
84000 1016.12
86000 914.25
88000 810.929
90000 687.943
92000 554.431
94000 433.298
96000 312.582
98000 194.991
100000 75.5524
