# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3125
4000 1.30411
6000 1.28807
8000 1.32646
10000 1.28797
12000 1.31464
14000 1.32099
16000 1.28698
18000 1.32776
20000 1.35823
22000 1.35349
24000 1.36443
26000 1.35203
28000 1.34708
30000 1.36776
32000 1.34411
34000 1.34729
36000 1.34495
38000 1.33
40000 1.33323
42000 1.35307
44000 1.35208
46000 1.33891
48000 1.34031
50000 1.33833
52000 1.35646
54000 1.35693
56000 1.3549
58000 1.35047
60000 1.35562
62000 1.35547
64000 1.3463
66000 1.34474
68000 1.34427
70000 1.34406
72000 1.34396
74000 1.34495
76000 1.3438
78000 1.34396
80000 1.34396
82000 1.34411
84000 1.34417
86000 1.34375
88000 1.34391
90000 1.34385
92000 1.34375
94000 1.34375
96000 1.34375
98000 1.34375
100000 1.34375
