# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5568.77
4000 5865.99
6000 5605.42
8000 5525.96
10000 5519.11
12000 5319.93
14000 5201.94
16000 4958.35
18000 5005.11
20000 4734.35
22000 4662.04
24000 4614.05
26000 4442.53
28000 4441.6
30000 4330.89
32000 4256.78
34000 4051.53
36000 4015.91
38000 3820.02
40000 3789.13
42000 3451.27
44000 3350.06
46000 3176.82
48000 3071.39
50000 3072.83
52000 2957.1
54000 2776.53
56000 2678.13
58000 2514.79
60000 2516.96
62000 2371.45
64000 2248.9
66000 2093.73
68000 2012.13
70000 1904.87
72000 1748.35
74000 1684.7
76000 1548.09
78000 1403.92
80000 1300.51
82000 1192.11
84000 1019.14
86000 927.564
88000 778.111
90000 671.454
92000 563.842
94000 433.334
96000 309.301
98000 188.053
100000 75.867
