# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0264583
4000 0.025
6000 0.0417708
8000 0.0330208
10000 0.0407292
12000 0.0530208
14000 0.0809375
16000 0.0670833
18000 0.0653125
20000 0.0486458
22000 0.0483333
24000 0.0539583
26000 0.0625
28000 0.04125
30000 0.0376042
32000 0.0367708
34000 0.0342708
36000 0.0305208
38000 0.029375
40000 0.0251042
42000 0.0277083
44000 0.0251042
46000 0.0223958
48000 0.0220833
50000 0.0228125
52000 0.0198958
54000 0.0221875
56000 0.0201042
58000 0.0204167
60000 0.0179167
62000 0.0173958
64000 0.0163542
66000 0.0154167
68000 0.0136458
70000 0.0132292
72000 0.0110417
74000 0.0109375
76000 0.0111458
78000 0.00885417
80000 0.00854167
82000 0.00770833
84000 0.00697917
86000 0.0059375
88000 0.0059375
90000 0.00520833
92000 0.00416667
94000 0.00427083
96000 0.00375
98000 0.00416667
100000 0.005625
