# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -561.51
4000 -547.39
6000 -545.596
8000 -545.497
10000 -541.591
12000 -542.942
14000 -541.388
16000 -548.508
18000 -552.718
20000 -559.031
22000 -561.718
24000 -565.954
26000 -564.045
28000 -567.369
30000 -570.307
32000 -574.118
34000 -574.578
36000 -577.759
38000 -579.056
40000 -582.364
42000 -581.183
44000 -586.089
46000 -587.918
48000 -588.076
50000 -592.356
52000 -595.481
54000 -596.849
56000 -597.514
58000 -599.693
60000 -600.877
62000 -602.501
64000 -603.912
66000 -605.772
68000 -608.381
70000 -609.273
72000 -610.809
74000 -612.479
76000 -613.934
78000 -615.341
80000 -617.164
82000 -618.507
84000 -620.498
86000 -622.001
88000 -623.64
90000 -625.106
92000 -627.056
94000 -628.474
96000 -630.086
98000 -631.651
100000 -633.173
