# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2335.49 13.0501 13.0501 13.7058
4000 2282.01 12.9507 12.9507 13.6015
6000 2180.89 12.7567 12.7567 13.3977
8000 2264.48 12.9114 12.9114 13.5603
10000 2021.13 12.4269 12.4269 13.0513
12000 1803.03 11.9699 11.9699 12.5714
14000 1722.83 11.7925 11.7925 12.3851
16000 1684.2 11.7037 11.7037 12.2919
18000 1679.58 11.6931 11.6931 12.2807
20000 1642.53 11.6052 11.6052 12.1883
22000 1636.16 11.5916 11.5916 12.174
24000 1534.52 11.3465 11.3465 11.9167
26000 1504.87 11.2728 11.2728 11.8393
28000 1558.16 11.4011 11.4011 11.974
30000 1565.83 11.4236 11.4236 11.9976
32000 1559.46 11.4084 11.4084 11.9817
34000 1535.7 11.3485 11.3485 11.9188
36000 1510.81 11.2878 11.2878 11.855
38000 1540.85 11.3613 11.3613 11.9322
40000 1518.82 11.3072 11.3072 11.8754
42000 1554.82 11.3958 11.3958 11.9685
44000 1535.62 11.3497 11.3497 11.92
46000 1509.18 11.2841 11.2841 11.8511
48000 1523.95 11.3191 11.3191 11.8879
50000 1499.14 11.2588 11.2588 11.8246
52000 1498.31 11.2572 11.2572 11.8228
54000 1479.87 11.2108 11.2108 11.7741
56000 1493.58 11.2453 11.2453 11.8104
58000 1493.87 11.2459 11.2459 11.8111
60000 1485.78 11.2249 11.2249 11.7889
62000 1487.11 11.2283 11.2283 11.7925
64000 1494.26 11.2471 11.2471 11.8123
66000 1478.72 11.208 11.208 11.7712
68000 1486.11 11.226 11.226 11.7901
70000 1465.57 11.1741 11.1741 11.7356
72000 1458.01 11.1554 11.1554 11.7159
74000 1459.93 11.16 11.16 11.7208
76000 1460.45 11.1615 11.1615 11.7224
78000 1447.63 11.1287 11.1287 11.6879
80000 1446.13 11.1244 11.1244 11.6835
82000 1455.7 11.1492 11.1492 11.7094
84000 1436.27 11.0994 11.0994 11.6571
86000 1440.01 11.1093 11.1093 11.6676
88000 1433.94 11.0938 11.0938 11.6512
90000 1428.73 11.0802 11.0802 11.637
92000 1424.8 11.0701 11.0701 11.6264
94000 1420.12 11.0578 11.0578 11.6135
96000 1410.04 11.0314 11.0314 11.5857
98000 1412.03 11.0368 11.0368 11.5914
100000 1401.8 11.0101 11.0101 11.5634
