# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5583.77
4000 5778.42
6000 5840.7
8000 5605.3
10000 5388.04
12000 5473.84
14000 5345.79
16000 5179.01
18000 5019.85
20000 4876.81
22000 4832.52
24000 4632.71
26000 4532.29
28000 4383.65
30000 4384.25
32000 4259.6
34000 4085.75
36000 3815.4
38000 3764.36
40000 3728.67
42000 3697.59
44000 3357.11
46000 3257.54
48000 3231.88
50000 3109.02
52000 2936.81
54000 2800.73
56000 2771.61
58000 2616.04
60000 2440.46
62000 2309.18
64000 2189.49
66000 2092.19
68000 1923.38
70000 1893.86
72000 1774.25
74000 1637.49
76000 1525.59
78000 1424.83
80000 1287.12
82000 1181.44
84000 1043.21
86000 932.624
88000 802.262
90000 693.805
92000 551.317
94000 439.614
96000 314.564
98000 193.641
100000 74.2782
