# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0235417
4000 0.0294792
6000 0.0394792
8000 0.0426042
10000 0.0426042
12000 0.0340625
14000 0.02625
16000 0.026875
18000 0.025
20000 0.0288542
22000 0.019375
24000 0.0173958
26000 0.0182292
28000 0.0197917
30000 0.0189583
32000 0.0133333
34000 0.0152083
36000 0.01625
38000 0.0167708
40000 0.0154167
42000 0.0120833
44000 0.0126042
46000 0.00885417
48000 0.0114583
50000 0.00927083
52000 0.0108333
54000 0.00927083
56000 0.00979167
58000 0.008125
60000 0.00614583
62000 0.00614583
64000 0.00770833
66000 0.00614583
68000 0.0059375
70000 0.005
72000 0.00395833
74000 0.00427083
76000 0.00385417
78000 0.0034375
80000 0.00270833
82000 0.00208333
84000 0.00322917
86000 0.00166667
88000 0.00229167
90000 0.00166667
92000 0.00208333
94000 0.00197917
96000 0.00125
98000 0.0009375
100000 0.000729167
