# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2307.13 12.9978 12.9978 13.651
4000 2275.56 12.9363 12.9363 13.5863
6000 2196.86 12.7859 12.7859 13.4284
8000 2152.83 12.7005 12.7005 13.3387
10000 2130.27 12.6576 12.6576 13.2936
12000 2148.93 12.6907 12.6907 13.3284
14000 2304.37 12.9908 12.9908 13.6437
16000 2388.96 13.1512 13.1512 13.812
18000 2318.28 13.0197 13.0197 13.674
20000 2255.74 12.9012 12.9012 13.5495
22000 2327.28 13.036 13.036 13.6911
24000 2316.51 13.0164 13.0164 13.6705
26000 2350.78 13.0802 13.0802 13.7375
28000 2374.23 13.123 13.123 13.7825
30000 2311.93 13.0075 13.0075 13.6612
32000 2353 13.0848 13.0848 13.7423
34000 2342.15 13.0631 13.0631 13.7195
36000 2377.35 13.1292 13.1292 13.7889
38000 2384.08 13.1422 13.1422 13.8026
40000 2336.55 13.0532 13.0532 13.7092
42000 2341.16 13.0627 13.0627 13.7191
44000 2325.37 13.0335 13.0335 13.6885
46000 2329.28 13.0406 13.0406 13.6959
48000 2260.11 12.9103 12.9103 13.559
50000 2274.33 12.937 12.937 13.587
52000 2240.56 12.8724 12.8724 13.5192
54000 2271.69 12.9316 12.9316 13.5814
56000 2247.89 12.8865 12.8865 13.5341
58000 2293.82 12.9735 12.9735 13.6255
60000 2266.01 12.9206 12.9206 13.5699
62000 2296.29 12.979 12.979 13.6312
64000 2287.05 12.9615 12.9615 13.6129
66000 2276.29 12.9411 12.9411 13.5914
68000 2277.02 12.9424 12.9424 13.5927
70000 2270.28 12.9296 12.9296 13.5793
72000 2274 12.9361 12.9361 13.5861
74000 2252.49 12.8955 12.8955 13.5435
76000 2266.17 12.9218 12.9218 13.5712
78000 2269.08 12.9274 12.9274 13.5771
80000 2254.59 12.8999 12.8999 13.5481
82000 2257.63 12.9057 12.9057 13.5542
84000 2242.34 12.8765 12.8765 13.5235
86000 2252.14 12.8951 12.8951 13.5431
88000 2231.74 12.8559 12.8559 13.5019
90000 2235.66 12.8629 12.8629 13.5092
92000 2239.19 12.8703 12.8703 13.5171
94000 2231.2 12.8552 12.8552 13.5012
96000 2230.5 12.8539 12.8539 13.4998
98000 2218.63 12.8311 12.8311 13.4758
100000 2221.19 12.836 12.836 13.481
