# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.248
4000 -556.115
6000 -546.187
8000 -546.087
10000 -550.93
12000 -553.954
14000 -558.047
16000 -564.36
18000 -566.874
20000 -568.798
22000 -570.089
24000 -572.878
26000 -573.997
28000 -574.368
30000 -577.544
32000 -578.303
34000 -579.194
36000 -579.485
38000 -580.943
40000 -583.245
42000 -586.126
44000 -588.469
46000 -590.015
48000 -592.886
50000 -593.134
52000 -595.337
54000 -596.114
56000 -599.194
58000 -598.769
60000 -601.687
62000 -603.197
64000 -604.094
66000 -605.248
68000 -607.501
70000 -608.64
72000 -611.259
74000 -613.129
76000 -613.565
78000 -615.671
80000 -617.493
82000 -619.022
84000 -620.784
86000 -622.758
88000 -624.257
90000 -625.479
92000 -626.972
94000 -628.588
96000 -630.225
98000 -631.768
100000 -633.253
