# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32182
4000 1.32068
6000 1.32078
8000 1.31854
10000 1.31255
12000 1.30958
14000 1.30938
16000 1.3212
18000 1.32766
20000 1.32828
22000 1.32635
24000 1.32172
26000 1.32396
28000 1.32443
30000 1.32531
32000 1.32266
34000 1.32755
36000 1.32469
38000 1.32328
40000 1.325
42000 1.32453
44000 1.33448
46000 1.33365
48000 1.33344
50000 1.33453
52000 1.33385
54000 1.33396
56000 1.33896
58000 1.33406
60000 1.33344
62000 1.3337
64000 1.33333
66000 1.33365
68000 1.33406
70000 1.3338
72000 1.3337
74000 1.3338
76000 1.3337
78000 1.33359
80000 1.3338
82000 1.33359
84000 1.33365
86000 1.33354
88000 1.33359
90000 1.33365
92000 1.33344
94000 1.33333
96000 1.33354
98000 1.33333
100000 1.33349
