# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5628.83
4000 5907
6000 5870.65
8000 5586.3
10000 5493.76
12000 5407.4
14000 5273.55
16000 5122.01
18000 5038
20000 4973.75
22000 4943.38
24000 4601.02
26000 4514.18
28000 4479.05
30000 4188.36
32000 4112.8
34000 4057.71
36000 3999.38
38000 3907.07
40000 3783.62
42000 3573.93
44000 3435.39
46000 3297.57
48000 3109.93
50000 3071.37
52000 2880.54
54000 2831.25
56000 2656.72
58000 2642
60000 2469.87
62000 2350.43
64000 2266.17
66000 2200.3
68000 2018.43
70000 1933.68
72000 1749.72
74000 1615.93
76000 1562.71
78000 1415.6
80000 1290.07
82000 1171.51
84000 1041.7
86000 886.207
88000 770.757
90000 675.545
92000 564.036
94000 442.091
96000 315.361
98000 193.347
100000 74.6244
