# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.30932
4000 1.31323
6000 1.2962
8000 1.24411
10000 1.28172
12000 1.28203
14000 1.28724
16000 1.32937
18000 1.31016
20000 1.32047
22000 1.34734
24000 1.32635
26000 1.315
28000 1.30312
30000 1.30839
32000 1.31802
34000 1.33859
36000 1.35135
38000 1.33438
40000 1.3413
42000 1.34594
44000 1.34271
46000 1.36245
48000 1.35224
50000 1.31693
52000 1.33271
54000 1.34854
56000 1.35516
58000 1.37073
60000 1.35885
62000 1.34495
64000 1.33266
66000 1.3137
68000 1.34391
70000 1.35125
72000 1.35245
74000 1.35937
76000 1.34182
78000 1.33932
80000 1.34797
82000 1.35198
84000 1.36234
86000 1.34609
88000 1.34094
90000 1.34328
92000 1.34583
94000 1.36135
96000 1.34766
98000 1.33943
100000 1.3513
102000 1.34385
104000 1.35125
106000 1.36292
108000 1.3537
110000 1.34521
112000 1.36115
114000 1.36068
116000 1.34312
118000 1.34219
120000 1.3387
122000 1.33318
124000 1.32646
126000 1.3525
128000 1.34844
130000 1.34052
132000 1.34437
134000 1.34323
136000 1.31953
138000 1.32781
140000 1.33911
142000 1.32984
144000 1.32297
146000 1.32615
148000 1.34484
150000 1.35781
152000 1.34224
154000 1.34333
156000 1.34755
158000 1.3438
160000 1.36266
162000 1.35047
164000 1.34729
166000 1.34057
168000 1.345
170000 1.35172
172000 1.36359
174000 1.3526
176000 1.34823
178000 1.3601
180000 1.35812
182000 1.35349
184000 1.35589
186000 1.35083
188000 1.36354
190000 1.36057
192000 1.36615
194000 1.36417
196000 1.37052
198000 1.37469
200000 1.35646
202000 1.37047
204000 1.36776
206000 1.36526
208000 1.3775
210000 1.36156
212000 1.35193
214000 1.36469
216000 1.36958
218000 1.37469
220000 1.35542
222000 1.35854
224000 1.34443
226000 1.34932
228000 1.35
230000 1.3551
232000 1.36557
234000 1.35755
236000 1.33219
238000 1.35422
240000 1.35401
242000 1.35417
244000 1.34995
246000 1.36312
248000 1.37172
250000 1.35047
252000 1.34599
254000 1.35005
256000 1.35021
258000 1.3462
260000 1.34484
262000 1.34406
264000 1.34724
266000 1.34953
268000 1.35307
270000 1.35828
272000 1.34677
274000 1.3537
276000 1.34562
278000 1.35479
280000 1.35109
282000 1.34646
284000 1.34568
286000 1.34365
288000 1.34078
290000 1.33917
292000 1.34266
294000 1.34437
296000 1.3551
298000 1.36214
300000 1.3538
302000 1.34901
304000 1.36484
306000 1.37229
308000 1.36542
310000 1.34781
312000 1.36354
314000 1.36687
316000 1.36052
318000 1.3613
320000 1.36078
322000 1.36625
324000 1.35771
326000 1.36734
328000 1.36583
330000 1.35505
332000 1.35703
334000 1.33995
336000 1.34432
338000 1.35021
340000 1.35146
342000 1.35714
344000 1.34094
346000 1.35922
348000 1.35859
350000 1.35005
352000 1.36109
354000 1.35391
356000 1.35417
358000 1.34911
360000 1.34995
362000 1.35172
364000 1.36031
366000 1.35651
