# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5620.34
4000 5894.98
6000 5928.1
8000 5970.22
10000 5932.92
12000 5883.83
14000 5901.26
16000 5639.41
18000 5787.67
20000 5692.74
22000 5770.99
24000 5674.11
26000 5726.73
28000 5624.75
30000 5503.76
32000 5481.79
34000 5683.8
36000 5440.4
38000 5458.45
40000 5505.57
42000 5521.21
44000 5564.08
46000 5578.81
48000 5575.66
50000 5383.42
52000 5428.17
54000 5411.61
56000 5383.14
58000 5151.32
60000 5336.66
62000 5144.38
64000 5056.88
66000 5126.62
68000 5283.56
70000 5135.85
72000 4959.33
74000 5154.04
76000 5049.63
78000 5166.82
80000 5009.02
82000 4986.44
84000 4992.38
86000 4807.38
88000 4954.27
90000 5010.04
92000 4940.07
94000 4815.5
96000 4906.79
98000 4702.16
100000 4630.28
102000 4807.64
104000 4606.47
106000 4578.28
108000 4659.94
110000 4614.58
112000 4524.85
114000 4456.68
116000 4596.95
118000 4653.54
120000 4566.17
122000 4444.27
124000 4405.68
126000 4442.72
128000 4537.96
130000 4420.35
132000 4346.25
134000 4372.58
136000 4326.21
138000 4259.75
140000 4360.79
142000 4311.02
144000 4290.56
146000 4266.22
148000 4152.69
150000 4222.86
152000 4212.26
154000 3996.57
156000 4134.74
158000 4102.58
160000 4147.71
162000 4063.64
164000 4066.2
166000 4041.64
168000 4130.74
170000 4064.7
172000 4070.95
174000 3997.61
176000 3991.77
178000 3879.22
180000 3932.44
182000 3985.51
184000 3840.79
186000 3964.01
188000 3986.99
190000 4110
192000 4006.25
194000 3886.1
196000 3990.19
198000 4060.3
200000 3916.08
202000 3964.98
204000 4108.84
206000 4047.25
208000 3892.44
210000 3953.7
212000 3965.38
214000 3990.89
216000 3985.98
218000 4032.9
220000 4140.53
222000 4022.05
224000 4048.79
226000 3989.56
228000 3916
230000 3949.86
232000 4110.57
234000 4002.06
236000 4017.03
238000 4101.8
240000 4072.6
242000 4036.52
244000 3922.85
246000 3968.43
248000 3957.76
250000 3946.89
252000 3944.86
254000 3839.35
256000 3727.29
258000 3915.94
260000 3823.67
262000 3830.55
264000 3801.13
266000 3628.49
268000 3661.3
270000 3713.16
272000 3683.3
274000 3618.97
276000 3519.08
278000 3537.29
280000 3541.01
282000 3386.13
284000 3392.58
286000 3437.27
288000 3367.61
290000 3361.83
292000 3283.45
294000 3238.99
296000 3424.01
298000 3340.27
300000 3355
302000 3265
304000 3210.35
306000 3177.05
308000 3208.36
310000 3062.96
312000 3171.58
314000 3060.14
316000 3099.49
318000 3057.14
320000 3021.3
322000 3066.21
324000 3022.82
326000 3047.03
328000 2928.62
330000 2953.46
332000 2918.54
334000 2934.77
336000 2903.57
338000 3084.06
340000 3064.22
342000 3040.24
344000 3042.77
346000 3069.69
348000 2998.17
350000 3003.17
352000 3024.83
354000 2953.38
356000 2921.88
358000 3042.2
360000 2942.52
362000 3029.85
364000 2906.21
366000 2972.56
368000 2944.02
370000 2942.65
372000 2927.49
374000 2992.18
376000 2931.06
378000 2946.22
380000 3042.51
382000 2946.33
384000 3071.4
386000 2973.44
388000 2920.38
390000 3064.55
392000 3037.64
394000 2994.28
396000 3034.03
398000 3058.14
400000 2963.05
402000 3042.15
404000 2921.99
406000 3011.17
408000 2926.19
410000 2915.73
412000 2869.53
414000 2842.77
416000 2861.5
418000 2786.01
420000 2822.07
422000 2813.97
424000 2736.99
426000 2610.06
428000 2690.56
430000 2627.76
432000 2543.77
434000 2581.26
436000 2611.53
438000 2581.98
440000 2510.97
442000 2470.1
444000 2524.2
446000 2525.56
448000 2390.54
450000 2333.58
452000 2440.56
454000 2375.05
456000 2309.73
458000 2348.16
460000 2287.4
462000 2303.78
464000 2179.54
466000 2179.74
468000 2194.32
470000 2188.6
472000 2082.88
474000 2092
476000 2008.41
478000 2065.19
480000 2002.95
482000 1994.7
484000 2020.75
486000 1955.55
488000 1972.06
490000 1988.14
492000 1935.61
494000 1969.23
496000 2041.4
498000 2037.3
500000 2023.26
502000 1945.32
504000 1999.74
506000 1970.54
508000 2063.82
510000 2044.17
