# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2311.84 13.0066 13.0066 13.6602
4000 2372.16 13.1201 13.1201 13.7794
6000 2202.52 12.7971 12.7971 13.4401
8000 1911.57 12.205 12.205 12.8183
10000 1683.31 11.701 11.701 12.289
12000 1740.16 11.8313 11.8313 12.4258
14000 1725.34 11.7967 11.7967 12.3895
16000 1579.68 11.4542 11.4542 12.0298
18000 1545.99 11.3751 11.3751 11.9467
20000 1498.64 11.2541 11.2541 11.8197
22000 1481.81 11.2137 11.2137 11.7772
24000 1506.11 11.2753 11.2753 11.8419
26000 1542.89 11.3668 11.3668 11.938
28000 1598.16 11.5002 11.5002 12.0781
30000 1645.45 11.6107 11.6107 12.1941
32000 1636.18 11.5913 11.5913 12.1738
34000 1592.99 11.4828 11.4828 12.0598
36000 1533.61 11.3447 11.3447 11.9148
38000 1524.07 11.3207 11.3207 11.8896
40000 1448.35 11.1297 11.1297 11.6889
42000 1386.44 10.9679 10.9679 11.519
44000 1442.34 11.1138 11.1138 11.6723
46000 1420.2 11.0564 11.0564 11.612
48000 1520.69 11.3097 11.3097 11.878
50000 1487.21 11.2286 11.2286 11.7929
52000 1452.7 11.1404 11.1404 11.7003
54000 1414.37 11.041 11.041 11.5958
56000 1476.72 11.1967 11.1967 11.7593
58000 1401.13 11.0077 11.0077 11.5609
60000 1458.67 11.1566 11.1566 11.7172
62000 1514.86 11.2984 11.2984 11.8662
64000 1554.5 11.3951 11.3951 11.9677
66000 1692.91 11.7231 11.7231 12.3122
68000 1575.33 11.4423 11.4423 12.0173
70000 1607.67 11.5236 11.5236 12.1027
72000 1547.79 11.3794 11.3794 11.9512
74000 1491.14 11.2371 11.2371 11.8018
76000 1489.56 11.2352 11.2352 11.7998
78000 1441.53 11.1124 11.1124 11.6708
80000 1460.01 11.1549 11.1549 11.7155
82000 1426.19 11.0708 11.0708 11.6271
84000 1424.46 11.0666 11.0666 11.6227
86000 1440.82 11.111 11.111 11.6693
88000 1469.67 11.1824 11.1824 11.7443
90000 1441.84 11.1113 11.1113 11.6696
92000 1467.85 11.1791 11.1791 11.7409
94000 1477.88 11.2056 11.2056 11.7687
96000 1526.37 11.3252 11.3252 11.8943
98000 1497.86 11.2552 11.2552 11.8208
100000 1521.94 11.3158 11.3158 11.8844
102000 1519.62 11.3091 11.3091 11.8774
104000 1513.98 11.2919 11.2919 11.8594
106000 1496.77 11.2523 11.2523 11.8178
108000 1519.46 11.3097 11.3097 11.878
110000 1546.74 11.3767 11.3767 11.9484
112000 1502.58 11.2671 11.2671 11.8333
114000 1529.84 11.3354 11.3354 11.905
116000 1523.89 11.3205 11.3205 11.8893
118000 1561.84 11.4139 11.4139 11.9874
120000 1563.76 11.4184 11.4184 11.9921
122000 1488.92 11.2323 11.2323 11.7967
124000 1554.15 11.3937 11.3937 11.9662
126000 1531.91 11.3399 11.3399 11.9098
128000 1499.99 11.2614 11.2614 11.8272
130000 1497.19 11.2538 11.2538 11.8194
132000 1522.5 11.317 11.317 11.8857
134000 1489.63 11.235 11.235 11.7996
136000 1610.2 11.5282 11.5282 12.1075
138000 1580.52 11.4582 11.4582 12.034
140000 1581.69 11.4621 11.4621 12.0381
142000 1606.99 11.5204 11.5204 12.0993
