# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5576.83
4000 5928.59
6000 5668.04
8000 5728.76
10000 5374.21
12000 5368.82
14000 5136.11
16000 5017.37
18000 5087.83
20000 4832.8
22000 4726.49
24000 4590.58
26000 4443.36
28000 4374.65
30000 4268.87
32000 4072.18
34000 4095.89
36000 3845
38000 3912.72
40000 3740.23
42000 3593.78
44000 3552.42
46000 3232.48
48000 3215.66
50000 3127.16
52000 2975.41
54000 2872.57
56000 2677.25
58000 2556.94
60000 2511.87
62000 2373.3
64000 2268.97
66000 2088.04
68000 2017.82
70000 1932.85
72000 1776.84
74000 1634.65
76000 1494.79
78000 1431.74
80000 1289.84
82000 1168.01
84000 1034.86
86000 925.414
88000 816.426
90000 668.758
92000 557.838
94000 427.579
96000 314.235
98000 190.463
100000 75.6128
