# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.702
4000 -547.009
6000 -554.512
8000 -549.945
10000 -551.006
12000 -550.561
14000 -549.233
16000 -550.021
18000 -547.661
20000 -555.454
22000 -555.453
24000 -559.169
26000 -563.915
28000 -565.879
30000 -566.195
32000 -570.163
34000 -571.621
36000 -574.814
38000 -572.623
40000 -576.158
42000 -576.266
44000 -580.15
46000 -582.635
48000 -580.914
50000 -582.63
52000 -584.04
54000 -584.298
56000 -587.87
58000 -589.895
60000 -590.24
62000 -591.801
64000 -593.318
66000 -596.382
68000 -597.529
70000 -598.659
72000 -600.81
74000 -602.722
76000 -604.616
78000 -605.305
80000 -607.092
82000 -608.914
84000 -610.583
86000 -612.142
88000 -613.507
90000 -615.463
92000 -616.931
94000 -618.566
96000 -620.04
98000 -621.571
100000 -623.038
