# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2282.09 12.951 12.951 13.6018
4000 2161.5 12.7176 12.7176 13.3567
6000 2234.31 12.8603 12.8603 13.5066
8000 2267.05 12.9218 12.9218 13.5711
10000 2287.55 12.9603 12.9603 13.6116
12000 2097.72 12.5917 12.5917 13.2245
14000 1987.12 12.3668 12.3668 12.9883
16000 1974.09 12.341 12.341 12.9612
18000 1830.11 12.0303 12.0303 12.6348
20000 1768.9 11.8948 11.8948 12.4925
22000 1820 12.0094 12.0094 12.6129
24000 1784.44 11.9311 11.9311 12.5307
26000 1677.63 11.6882 11.6882 12.2755
28000 1710.53 11.7637 11.7637 12.3549
30000 1670.21 11.6712 11.6712 12.2577
32000 1694.41 11.726 11.726 12.3152
34000 1661.26 11.6511 11.6511 12.2365
36000 1675.51 11.6845 11.6845 12.2717
38000 1660.17 11.6466 11.6466 12.2319
40000 1694.69 11.7274 11.7274 12.3167
42000 1657.89 11.6428 11.6428 12.2278
44000 1640.51 11.6023 11.6023 12.1853
46000 1651.63 11.626 11.626 12.2102
48000 1691.78 11.7196 11.7196 12.3085
50000 1649.03 11.6223 11.6223 12.2063
52000 1668.5 11.6678 11.6678 12.2542
54000 1590.12 11.4805 11.4805 12.0574
56000 1616.47 11.5453 11.5453 12.1255
58000 1608.53 11.5266 11.5266 12.1058
60000 1613.36 11.5375 11.5375 12.1173
62000 1584.02 11.4659 11.4659 12.0421
64000 1586.21 11.4728 11.4728 12.0493
66000 1550.5 11.3865 11.3865 11.9586
68000 1551.54 11.389 11.389 11.9613
70000 1550.04 11.3848 11.3848 11.9569
72000 1541 11.363 11.363 11.934
74000 1541.2 11.3637 11.3637 11.9347
76000 1533.7 11.3453 11.3453 11.9154
78000 1531.69 11.3397 11.3397 11.9095
80000 1529.08 11.3332 11.3332 11.9027
82000 1518.76 11.308 11.308 11.8762
84000 1528.41 11.3321 11.3321 11.9016
86000 1508.95 11.2838 11.2838 11.8508
88000 1510.83 11.2886 11.2886 11.8559
90000 1508.49 11.2828 11.2828 11.8497
92000 1500 11.2615 11.2615 11.8274
94000 1501.59 11.2654 11.2654 11.8315
96000 1487.33 11.2296 11.2296 11.7938
98000 1493.39 11.2449 11.2449 11.8099
100000 1482.63 11.2179 11.2179 11.7816
