# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5582.28
4000 5967.47
6000 5851.08
8000 5720.19
10000 5436.86
12000 5440.15
14000 5184.13
16000 5062.11
18000 5080.07
20000 4836.4
22000 4701.83
24000 4639.15
26000 4561.21
28000 4449.7
30000 4321.87
32000 4164.59
34000 4095.59
36000 3887.07
38000 3868.85
40000 3759.71
42000 3610.81
44000 3352.54
46000 3209.47
48000 3099.06
50000 3061.45
52000 2960.27
54000 2783.58
56000 2661.19
58000 2507.29
60000 2409.3
62000 2364.21
64000 2195.3
66000 2137.37
68000 2025.66
70000 1876.04
72000 1801.17
74000 1613.2
76000 1471.26
78000 1371.05
80000 1271.59
82000 1125.36
84000 1054.61
86000 926.883
88000 802.588
90000 682.915
92000 548.274
94000 429.455
96000 307.843
98000 189.415
100000 73.5045
