# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -568.298
4000 -563.269
6000 -555.976
8000 -555.593
10000 -550.429
12000 -548.787
14000 -541.973
16000 -543.071
18000 -541.647
20000 -549.3
22000 -556.28
24000 -558.357
26000 -560.522
28000 -561.214
30000 -560.396
32000 -562.01
34000 -565.823
36000 -570.998
38000 -571.238
40000 -573.351
42000 -574.548
44000 -577.979
46000 -581.336
48000 -581.978
50000 -583
52000 -584.697
54000 -586.248
56000 -588.417
58000 -590.506
60000 -592.015
62000 -592.473
64000 -594.202
66000 -595.043
68000 -596.424
70000 -598.48
72000 -599.312
74000 -601.869
76000 -603.491
78000 -604.952
80000 -606.208
82000 -608.294
84000 -609.122
86000 -610.684
88000 -612.512
90000 -614.214
92000 -616.068
94000 -617.538
96000 -619.156
98000 -620.663
100000 -622.129
