# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2312.38 13.0074 13.0074 13.6611
4000 2339.23 13.0591 13.0591 13.7153
6000 2305.51 12.996 12.996 13.6491
8000 2274.79 12.9368 12.9368 13.5869
10000 2353.47 13.0827 13.0827 13.7401
12000 2328.13 13.0384 13.0384 13.6936
14000 2421.24 13.2068 13.2068 13.8705
16000 2191.01 12.7771 12.7771 13.4192
18000 2239.38 12.8667 12.8667 13.5133
20000 2267.91 12.924 12.924 13.5735
22000 2227.05 12.8445 12.8445 13.49
24000 2175.39 12.7448 12.7448 13.3852
26000 2122.86 12.6435 12.6435 13.2789
28000 2116.48 12.631 12.631 13.2657
30000 2115.51 12.6285 12.6285 13.2631
32000 2120.46 12.6351 12.6351 13.2701
34000 2049.38 12.4929 12.4929 13.1207
36000 2078.8 12.554 12.554 13.1849
38000 2140.89 12.6789 12.6789 13.316
40000 2070.11 12.5378 12.5378 13.1678
42000 2035.4 12.4666 12.4666 13.0931
44000 2090.13 12.5757 12.5757 13.2076
46000 2039.24 12.4752 12.4752 13.1021
48000 2050.74 12.4985 12.4985 13.1265
50000 2061.48 12.5192 12.5192 13.1483
52000 2027.6 12.4508 12.4508 13.0764
54000 2033.65 12.4625 12.4625 13.0887
56000 2044.46 12.4852 12.4852 13.1126
58000 1974.36 12.3413 12.3413 12.9615
60000 1978.58 12.3505 12.3505 12.9711
62000 1985.91 12.365 12.365 12.9864
64000 2040.41 12.4758 12.4758 13.1027
66000 1998.92 12.3923 12.3923 13.015
68000 2019.45 12.4344 12.4344 13.0592
70000 2027.9 12.4522 12.4522 13.0779
72000 2044.74 12.4857 12.4857 13.1131
74000 1996.85 12.3867 12.3867 13.0091
76000 2010.1 12.4148 12.4148 13.0386
78000 2036.6 12.47 12.47 13.0966
80000 2022.52 12.4412 12.4412 13.0664
82000 2015.44 12.4264 12.4264 13.0508
84000 2007.33 12.4094 12.4094 13.033
86000 2004.28 12.4015 12.4015 13.0247
88000 2018.39 12.4319 12.4319 13.0567
90000 1992.59 12.3796 12.3796 13.0017
92000 2006.7 12.4086 12.4086 13.0322
94000 1999.05 12.3929 12.3929 13.0156
96000 2002.66 12.4004 12.4004 13.0236
98000 2006.86 12.4091 12.4091 13.0327
100000 1988.17 12.3704 12.3704 12.992
