# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0189583
4000 0.0221875
6000 0.0291667
8000 0.0541667
10000 0.0623958
12000 0.0754167
14000 0.0855208
16000 0.0583333
18000 0.0671875
20000 0.0672917
22000 0.0510417
24000 0.0465625
26000 0.0454167
28000 0.0429167
30000 0.0333333
32000 0.0332292
34000 0.0319792
36000 0.0301042
38000 0.0336458
40000 0.0327083
42000 0.0346875
44000 0.03
46000 0.0295833
48000 0.0285417
50000 0.0276042
52000 0.0271875
54000 0.0230208
56000 0.0229167
58000 0.0209375
60000 0.0208333
62000 0.0226042
64000 0.0221875
66000 0.0202083
68000 0.0176042
70000 0.0189583
72000 0.0185417
74000 0.0180208
76000 0.0157292
78000 0.015625
80000 0.0151042
82000 0.0132292
84000 0.0140625
86000 0.0139583
88000 0.0133333
90000 0.0119792
92000 0.011875
94000 0.0104167
96000 0.010625
98000 0.0109375
100000 0.0146875
