# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.72
4000 -561.298
6000 -551.886
8000 -545.751
10000 -541.777
12000 -533.957
14000 -538.75
16000 -553.201
18000 -553.171
20000 -553.418
22000 -558.202
24000 -560.709
26000 -561.185
28000 -564.095
30000 -570.244
32000 -572.097
34000 -575.327
36000 -575.546
38000 -576.612
40000 -579.929
42000 -578.556
44000 -579.857
46000 -585.006
48000 -585.961
50000 -586.359
52000 -586.914
54000 -590.205
56000 -591.916
58000 -594.398
60000 -596.046
62000 -597.508
64000 -599.567
66000 -601.878
68000 -602.909
70000 -604.913
72000 -606.855
74000 -608.386
76000 -609.554
78000 -610.929
80000 -611.906
82000 -614.507
84000 -615.721
86000 -617.397
88000 -619.191
90000 -620.762
92000 -622.325
94000 -623.943
96000 -625.524
98000 -627.002
100000 -628.481
