# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5743.15
4000 5824.92
6000 5773.21
8000 5637.04
10000 5467.47
12000 5304.96
14000 5357.07
16000 5173.1
18000 4871.83
20000 4852.6
22000 4837.44
24000 4671.82
26000 4643.79
28000 4446.04
30000 4279.83
32000 4156.35
34000 3954.56
36000 3865.49
38000 3826.97
40000 3567.08
42000 3540.45
44000 3556.48
46000 3326.75
48000 3194.63
50000 3074.83
52000 2990.22
54000 2818.89
56000 2768.36
58000 2611.18
60000 2485.07
62000 2398.53
64000 2244.87
66000 2084.69
68000 2024.65
70000 1877.95
72000 1716.24
74000 1594.19
76000 1511.13
78000 1393.59
80000 1303.83
82000 1140.56
84000 1049.66
86000 928.157
88000 791.052
90000 681.779
92000 559.795
94000 435.525
96000 311.668
98000 194.858
100000 75.8247
