# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.747
4000 -557.885
6000 -568.28
8000 -566.312
10000 -566.796
12000 -562.572
14000 -557.282
16000 -558.345
18000 -555.968
20000 -560.518
22000 -559.696
24000 -562.982
26000 -559.42
28000 -561.651
30000 -565.584
32000 -569.703
34000 -571.862
36000 -575.566
38000 -575.97
40000 -577.895
42000 -579.045
44000 -581.24
46000 -582.15
48000 -583.268
50000 -584.975
52000 -586.437
54000 -589.143
56000 -591.323
58000 -592.803
60000 -593.426
62000 -595.639
64000 -597.189
66000 -597.97
68000 -599.62
70000 -600.759
72000 -603.18
74000 -605.168
76000 -607.411
78000 -607.576
80000 -609.902
82000 -611.073
84000 -612.786
86000 -614.455
88000 -616.352
90000 -618.077
92000 -619.369
94000 -621.013
96000 -622.642
98000 -624.189
100000 -625.64
