# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2295.29 12.9757 12.9757 13.6277
4000 2301.27 12.988 12.988 13.6407
6000 2317.09 13.0176 13.0176 13.6717
8000 2294.91 12.9747 12.9747 13.6267
10000 2294.14 12.9748 12.9748 13.6268
12000 2319.7 13.0215 13.0215 13.6758
14000 2271.99 12.9302 12.9302 13.58
16000 2300.53 12.9848 12.9848 13.6373
18000 2257.76 12.9024 12.9024 13.5507
20000 2254.78 12.8986 12.8986 13.5468
22000 2333.78 13.0464 13.0464 13.702
24000 2319.88 13.0193 13.0193 13.6735
26000 2290.12 12.9663 12.9663 13.6179
28000 2294.56 12.9757 12.9757 13.6277
30000 2171.15 12.7386 12.7386 13.3788
32000 2240.25 12.8714 12.8714 13.5182
34000 2201.12 12.7942 12.7942 13.4371
36000 2219.42 12.8321 12.8321 13.4769
38000 2224.81 12.8422 12.8422 13.4875
40000 2231.67 12.855 12.855 13.501
42000 2167.53 12.7291 12.7291 13.3688
44000 2155.07 12.707 12.707 13.3455
46000 2135.97 12.6692 12.6692 13.3058
48000 2152.46 12.7019 12.7019 13.3402
50000 2197.85 12.789 12.789 13.4317
52000 2141.45 12.6791 12.6791 13.3162
54000 2169.95 12.736 12.736 13.376
56000 2166.92 12.73 12.73 13.3697
58000 2130.12 12.6558 12.6558 13.2917
60000 2181.76 12.758 12.758 13.3992
62000 2150.58 12.6982 12.6982 13.3363
64000 2144.47 12.686 12.686 13.3235
66000 2142.88 12.6821 12.6821 13.3194
68000 2116.97 12.6302 12.6302 13.2649
70000 2162.15 12.7198 12.7198 13.359
72000 2137.84 12.6732 12.6732 13.31
74000 2157.03 12.7109 12.7109 13.3496
76000 2125.24 12.6481 12.6481 13.2837
78000 2158.13 12.7126 12.7126 13.3514
80000 2115.52 12.6281 12.6281 13.2626
82000 2134.88 12.6672 12.6672 13.3037
84000 2126.5 12.6507 12.6507 13.2864
86000 2117.37 12.6327 12.6327 13.2675
88000 2126.6 12.6509 12.6509 13.2866
90000 2107.84 12.6136 12.6136 13.2475
92000 2122.15 12.6421 12.6421 13.2774
94000 2107.48 12.6131 12.6131 13.2469
96000 2108.03 12.6142 12.6142 13.2481
98000 2096.11 12.5904 12.5904 13.2231
100000 2096.37 12.5909 12.5909 13.2236
