# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5639.36
4000 5843.15
6000 5777.92
8000 5635.74
10000 5363.12
12000 5326.88
14000 5343.44
16000 5139.66
18000 5007.53
20000 4867.35
22000 4623.26
24000 4725.73
26000 4529.32
28000 4312.97
30000 4332.9
32000 4192.84
34000 4058.15
36000 3965.06
38000 3838.38
40000 3736.72
42000 3624.67
44000 3479.44
46000 3372.2
48000 3287.87
50000 3140.18
52000 3041.03
54000 2862.28
56000 2648.49
58000 2542.34
60000 2467.68
62000 2328.1
64000 2211.85
66000 2143.17
68000 2009.27
70000 1940.23
72000 1756.56
74000 1604.54
76000 1451.31
78000 1396.35
80000 1260.43
82000 1160.72
84000 1046.24
86000 931.455
88000 777.276
90000 654.511
92000 554.743
94000 436.701
96000 310.408
98000 190.991
100000 75.459
