LAMMPS data file via write_data, version 2 Aug 2023, timestep = 100000, units = metal

96 atoms
2 atom types
0 bonds
1 bond types

1.0408330992562265 11.548629569743639 xlo xhi
1.0408330992562265 11.548629569743639 ylo yhi
1.093135995673025 12.128959669326463 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # full

10 1 2 -0.55 4.749503308515887 1.4302622834113061 2.953686365426712 0 1 0
37 1 2 -0.55 3.927834596252668 3.4585521686787435 3.6022803033938398 1 0 0
17 1 2 -0.55 11.463549492971183 3.473863139323677 3.4453071806488467 0 0 0
48 1 2 -0.55 11.242016250499859 1.4721800684843485 2.9570200991165843 -1 0 0
5 1 2 -0.55 2.375403972150078 4.225963850923428 1.5747888705006565 0 0 1
77 1 1 1.1 2.489838165951003 4.24097610220713 3.2293589334315285 1 0 0
27 1 2 -0.55 2.4820649063985325 5.849830414632646 3.6820405644092036 0 0 1
22 1 2 -0.55 8.655725603230435 3.786685508813086 3.291760485691489 0 0 0
12 1 2 -0.55 6.363711790974836 4.073447435249969 2.408116672090353 0 0 0
83 1 1 1.1 7.410489728641828 4.944775889361975 3.280391929183322 0 0 0
32 1 2 -0.55 7.96105095909837 6.153808014497008 2.3377834940369944 0 0 0
72 1 1 1.1 10.133819701018119 4.081729636330666 2.5088692185873196 0 0 0
18 1 2 -0.55 10.202524079084064 5.718471282767597 2.2314075494382886 0 1 1
51 1 2 -0.55 3.362043137030819 7.899779100979796 2.0811149030498752 0 0 0
79 1 1 1.1 3.258894120908121 7.315249649561247 3.6077521471244043 0 0 0
30 1 2 -0.55 8.204416637998442 8.426516720167436 1.961760806966868 0 0 0
81 1 1 1.1 9.274479675471756 7.130405088877339 2.0372588427741913 0 0 0
60 1 2 -0.55 9.987500750841416 7.647838497972712 3.4379839140937882 0 0 0
13 1 2 -0.55 1.6967008191839212 9.72905574243931 1.9838117702261848 0 0 0
82 1 1 1.1 2.9567442401998054 9.15867189975798 1.1071822449216429 0 0 1
76 1 1 1.1 5.266730415854607 11.355990562370991 1.5146261861819013 0 0 1
6 1 2 -0.55 8.375431978576565 11.516545359712598 2.924388632222781 0 -1 0
14 1 2 -0.55 6.652642178198636 10.490380408815202 1.5697915283351174 0 0 0
70 1 1 1.1 7.8633580748008765 9.951286145680339 2.555494181128644 0 0 0
85 1 1 1.1 10.91799148515518 10.715747358667329 2.0192829055491934 -1 0 0
64 1 2 -0.55 9.53823935342469 9.95684229988088 2.434364316772951 -1 0 0
36 1 2 -0.55 1.8399134860431987 2.457263087746896 5.688971724894035 0 0 1
71 1 1 1.1 2.985916597667945 3.4883544617649225 6.404197154346584 1 0 0
89 1 1 1.1 5.046908941882897 2.348559556976821 4.303756075863221 0 0 0
39 1 2 -0.55 4.35840070524143 3.249181646710723 5.548514388972158 0 0 0
53 1 2 -0.55 4.867286122368334 1.0878949569989733 5.375206624082055 0 0 0
68 1 1 1.1 8.296536857430652 2.266620083520797 3.964747728509347 0 0 0
58 1 2 -0.55 6.709456496868581 2.5838549674687483 4.416577578006468 0 0 0
49 1 2 -0.55 7.7866998610311455 3.104242982262379 6.588041397978999 0 0 0
96 1 1 1.1 11.232287533304763 2.054079413614164 4.515233516476403 0 0 0
28 1 2 -0.55 9.59008897690185 2.1443583044891694 5.064117916440778 0 0 0
23 1 2 -0.55 1.8309868567407492 4.623929210996318 6.057082840551454 1 0 0
33 1 2 -0.55 6.804074749962244 5.557939974689117 4.675847244014012 0 0 0
35 1 2 -0.55 9.985080208822872 6.054640330646611 5.636823099656667 0 0 0
65 1 1 1.1 10.804834547566447 4.936350511576766 6.468401598527054 0 0 0
9 1 2 -0.55 2.836565672163624 8.61827162448036 4.582106477276398 1 0 0
73 1 1 1.1 5.863729843287731 6.789704056111095 5.229677371445878 0 0 0
19 1 2 -0.55 4.801960146232693 7.0198271908266845 4.016836842387203 0 0 0
26 1 2 -0.55 8.61604118673101 8.293641373493854 5.662342390259329 0 0 0
66 1 1 1.1 7.104848711696902 8.753457906302641 5.330090853609838 0 0 0
75 1 1 1.1 9.947418131442099 7.580405528663603 5.081977307693863 0 0 0
47 1 2 -0.55 11.135378884658792 8.480574120143128 5.712765551119519 -1 -1 0
90 1 1 1.1 1.7699163896388765 9.604555133935655 5.40650579777927 1 -1 0
44 1 2 -0.55 1.1893563275855863 10.92185857890231 4.593231983109727 1 -1 0
24 1 2 -0.55 7.067890634616328 9.494628224574402 3.895711719324731 0 0 0
8 1 2 -0.55 6.550077727067401 9.77503709122513 6.4365629733169705 0 -1 0
16 1 2 -0.55 2.610602618287462 2.474283628887907 7.6654158608058465 0 0 -1
78 1 1 1.1 2.264066580675081 2.3503873448392127 9.251397731905966 0 0 0
56 1 2 -0.55 5.677204523914651 2.765522328896778 8.796475747484461 0 0 0
31 1 2 -0.55 6.404536756445238 1.7827614846037698 7.206717225495718 0 0 0
84 1 1 1.1 6.45470099596024 3.4522251183458206 7.502505716231321 0 0 0
87 1 1 1.1 9.21335426196099 2.307808885727134 6.708855655096426 0 0 0
62 1 2 -0.55 9.126666832395657 11.479591839889679 7.660805699532862 0 -1 0
59 1 2 -0.55 3.390629527794364 4.638959328062629 7.54361496007726 0 0 0
34 1 2 -0.55 5.3549286868357 4.592868606280986 7.1487166736032615 0 0 0
67 1 1 1.1 4.506457274925229 5.83505006982726 7.916874846632993 0 0 0
1 1 2 -0.55 5.602988328714155 5.99434699325179 9.152120865976622 0 0 0
52 1 2 -0.55 7.35769850761509 4.412324598162153 8.498080642783025 -1 0 0
15 1 2 -0.55 10.089360169233625 3.6311079792440166 7.130054319761073 0 0 0
21 1 2 -0.55 3.0551556285976322 6.516339029515601 8.440105508627237 0 0 0
25 1 2 -0.55 2.9642408696297418 8.503864518589621 8.81850843306431 1 0 0
11 1 2 -0.55 5.036046689253254 6.755186646580075 6.655834544052928 0 0 0
40 1 2 -0.55 11.004853379310621 7.298773928510528 9.34181823623838 0 0 0
46 1 2 -0.55 2.207216201004779 10.175375431597882 6.874339072068043 0 -1 0
54 1 2 -0.55 2.5689269259811347 11.236072868701406 9.329148370371676 0 0 0
92 1 1 1.1 3.0329004685444767 10.04676081838781 8.290677216805358 0 -1 0
94 1 1 1.1 5.537943060658058 11.005603807703768 6.735954926700527 0 -1 0
42 1 2 -0.55 4.557731223073109 10.464724562726303 7.90647527227658 0 -1 0
93 1 1 1.1 8.592412879940941 10.789286849422858 9.086764296195216 -1 0 0
41 1 2 -0.55 6.964473976084309 10.966158158579411 9.403763878793212 -1 0 -1
61 1 2 -0.55 9.30655685869073 9.320144492987435 9.40498030003398 0 0 0
20 1 2 -0.55 3.101923137410396 3.4403283504779507 10.105604871212453 0 0 0
45 1 2 -0.55 5.698394483614602 2.082533006421488 11.450421394405877 -1 0 -1
91 1 1 1.1 5.871438477910375 1.5877351188473794 9.861653938699337 -1 1 -1
80 1 1 1.1 5.980915235912965 3.7366857667922933 11.893080665117632 0 1 0
57 1 2 -0.55 8.977796501241041 1.5011979077863982 10.138512554460222 -1 1 0
3 1 2 -0.55 9.98369722136107 3.4572813750482436 12.012822174388024 -1 0 -1
38 1 2 -0.55 11.253606497772328 2.6669673378365726 9.721002694795024 -1 0 0
88 1 1 1.1 10.199424176846811 2.274861494121482 10.89508793800623 -1 0 0
55 1 2 -0.55 10.803815436128662 11.461451079193546 11.62611491981965 0 0 -1
74 1 1 1.1 3.0919995773694477 4.641198494243005 11.21371256779268 0 0 0
7 1 2 -0.55 2.5059378421901526 6.104286701348554 10.758970351856606 0 0 0
4 1 2 -0.55 4.669184216078249 4.662525436427335 11.628556897524813 0 0 0
95 1 1 1.1 7.144581815923886 5.557497253607129 9.639788920477988 -1 0 0
63 1 2 -0.55 7.042534784418156 4.597394874074531 10.968292128113344 -1 0 0
69 1 1 1.1 2.1299442927859413 7.274510688191956 9.646056642402437 0 0 0
29 1 2 -0.55 2.35748570099961 8.566489178099864 10.725996161987515 0 0 0
43 1 2 -0.55 8.26141994164216 6.7904022985015144 9.508506983369882 -1 0 -1
50 1 2 -0.55 9.780283363606522 7.675480806697912 11.58265279963829 0 0 0
86 1 1 1.1 9.532936069432992 7.759868541700808 9.952945977147406 0 0 0
2 1 2 -0.55 4.113183739993477 10.324635565125824 11.932528146666138 0 -1 0

Velocities

10 0.8155853456484331 0.6529584642027615 0.43344394716330764
37 -1.269501599471415 0.1620431424064179 -0.7468535608572084
17 0.6160195554533583 0.05314702843349053 -0.909003650088996
48 0.6675249170137034 0.08036734727839646 -1.3376816765617312
5 -0.07093939992342592 0.08040995529576417 -1.4138303424597556
77 -1.413079019233402 0.8297711084135057 -0.22478951910596864
27 -0.6830796253836715 -0.013913520315140761 0.31541377738478826
22 0.6367932564851515 -1.337257839748825 -1.425666596474058
12 1.381773016006967 0.30052951802818634 -0.6849726542933086
83 0.3211941671090105 -0.4545291444601973 1.0247852143944294
32 0.5883537729208187 1.097686404931965 0.5129606078259293
72 0.41084230301104363 1.295680544340352 0.650146245474255
18 0.3006408580064097 0.45220334600382794 1.2296839694306319
51 1.4204929751130002 -0.5337808545237573 0.33934377354180667
79 -1.43852335169074 -0.18312291318993484 -0.22088773248208154
30 0.27381916706638204 -0.5494695378956734 -0.7051619566516958
81 -0.3575769859301139 -1.296576849971519 0.559397390484539
60 -0.17651880710292228 -0.3609069944979131 0.09534797372682872
13 0.5389199184683647 -0.2689713427275757 1.2743252533171405
82 0.4070578785106439 -0.004422528502674336 -0.23811516684221432
76 -1.9298294954676287 0.17525060140132317 -0.6444408150127092
6 -1.6132949949802398 0.3605985080877931 -0.5162086006742649
14 1.1322753720054421 0.3849664882924712 1.15146241151483
70 -0.09420239124097553 1.4196782812591526 0.8124142836263508
85 -1.1105493550908032 1.074917787912282 0.7711543134251714
64 0.2918161630369512 -0.7846612708857637 0.46341233190848746
36 -0.6210956257058686 -1.625896854660827 0.04029311769002716
71 1.0868150702903825 0.7924175545825646 0.8412066725325559
89 -0.632386192274103 -1.2645831347609575 0.5482547762599074
39 0.9421446000559092 -0.4256195245204461 0.41573924657973904
53 -0.7772247327553794 0.631066590212479 -0.751960096609254
68 -0.5538748037856506 0.580680357964409 0.6324506292827445
58 -0.4566966218285624 2.0788651756767225 -0.06421798600264957
49 1.2161161349331424 0.9087981965910862 -0.31110715818231005
96 0.5177047627874993 0.31299818953717523 -0.7297368417267144
28 -0.2488215951368234 -0.8979832966755577 -0.16027340652949384
23 -0.06802687593484377 0.170639809371913 0.7269495521970668
33 -0.0757311686533214 0.5262560740921134 -0.749181628819309
35 -0.5295308031585668 -1.7124668772479459 -0.004351611538952098
65 -0.1446483674137043 0.3240847000922609 -0.40906407495878183
9 -1.7429523271315341 -1.5049627231622182 -0.27983988266103654
73 -1.1337919927990001 -1.294494729520331 -0.20413350959403567
19 -0.16686180887169458 1.8546125437907854 -0.4887969214437342
26 -0.5133329396371423 1.1122664476595232 1.3641510642067634
66 1.2265034409720572 -1.7476484329122162 -1.069354161338082
75 -0.21041429575205728 -0.15038966770677395 -0.5516360018328273
47 0.08136186414757993 -0.579108794738269 0.11133616954613601
90 0.5255184457584695 -0.15758080718505132 -0.0542466927981954
44 -0.7346911190052339 0.45402922997242523 -0.4413121663914469
24 -0.31792437270754004 -0.07046251414310298 -0.3120070648712088
8 1.4918422949767123 0.5696141105261378 -1.712640872356077
16 -1.0760308180930795 -0.26213025859183703 -1.2571719118714966
78 0.2770808623373562 0.531485369691971 -0.3365159680493307
56 0.3888132806319641 -0.24525010823254742 -0.23600285171938556
31 0.37472445836014756 0.3789987614110268 0.4305208195427661
84 0.051423142944810374 -0.9661907286649374 0.35308554050967744
87 -0.07388485303236965 -0.2684493727248866 0.17876352948525498
62 0.9113411083697328 -0.3243226124502888 -2.48429129299223
59 0.19621108159566727 -0.4275698678628588 0.6889301427717165
34 0.3652921911580873 0.9645844031958701 -0.9517591776095794
67 -0.10785503313158826 -0.32041446757307107 -0.8978474872898002
1 -0.4249271092360967 -0.39047922491628523 -0.37271725842585296
52 -0.25722823897916475 -1.1211178751568902 -2.347199233322309
15 0.07951385802910038 -0.17441542391364578 -0.22668408782121044
21 0.8362768755654739 0.35565266953216446 2.079737117379103
25 -0.07868430315210177 -1.601825679246822 1.3448326197519176
11 0.6249498801438962 0.8785198213606068 0.8429952934497111
