# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5614.59
4000 5963.51
6000 5752.98
8000 5642.92
10000 5445.49
12000 5294.14
14000 5266.16
16000 5099.71
18000 5086.16
20000 4871.95
22000 4741.68
24000 4730.6
26000 4472.3
28000 4548.74
30000 4281.04
32000 4088.97
34000 4000.54
36000 4029.23
38000 3722.05
40000 3646.18
42000 3610.39
44000 3492.38
46000 3238.34
48000 3242.84
50000 3100.18
52000 2911.23
54000 2907.49
56000 2698.01
58000 2549.4
60000 2523.66
62000 2399.03
64000 2167.28
66000 2186.14
68000 2053.16
70000 1876.22
72000 1801.83
74000 1615.44
76000 1503.58
78000 1427.14
80000 1244.21
82000 1166.38
84000 1007.74
86000 923.344
88000 811.358
90000 667.157
92000 554.004
94000 437.868
96000 314.585
98000 188.36
100000 75.5856
