# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.552
4000 -552.863
6000 -546.696
8000 -544.695
10000 -543.294
12000 -531.214
14000 -533.546
16000 -544.622
18000 -548.107
20000 -552.856
22000 -555.553
24000 -551.871
26000 -558.682
28000 -560.132
30000 -566.998
32000 -570.388
34000 -569.532
36000 -571.901
38000 -578.389
40000 -580.366
42000 -582.148
44000 -583.815
46000 -586.31
48000 -586.731
50000 -588.165
52000 -589.6
54000 -589.303
56000 -591.786
58000 -594.425
60000 -595.608
62000 -597.353
64000 -600.546
66000 -600.159
68000 -601.815
70000 -604.329
72000 -605.001
74000 -607.623
76000 -609.039
78000 -610.301
80000 -612.713
82000 -613.754
84000 -615.935
86000 -617.06
88000 -618.584
90000 -620.468
92000 -622.018
94000 -623.559
96000 -625.125
98000 -626.781
100000 -628.215
