# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2264.99 12.9191 12.9191 13.5683
4000 2189.88 12.7734 12.7734 13.4153
6000 2189.71 12.7736 12.7736 13.4155
8000 2133.24 12.6618 12.6618 13.298
10000 2164.84 12.7242 12.7242 13.3636
12000 2158.88 12.7095 12.7095 13.3482
14000 1993.5 12.3795 12.3795 13.0016
16000 2010.26 12.4137 12.4137 13.0375
18000 1848.89 12.0683 12.0683 12.6747
20000 1754.75 11.8603 11.8603 12.4563
22000 1636.54 11.5923 11.5923 12.1749
24000 1647.23 11.6173 11.6173 12.201
26000 1536.39 11.35 11.35 11.9203
28000 1479.99 11.2099 11.2099 11.7732
30000 1433.75 11.093 11.093 11.6504
32000 1429.61 11.0818 11.0818 11.6387
34000 1405.06 11.0175 11.0175 11.5712
36000 1363.72 10.9074 10.9074 11.4555
38000 1310 10.7636 10.7636 11.3045
40000 1326.73 10.81 10.81 11.3532
42000 1322.25 10.7976 10.7976 11.3402
44000 1335.19 10.8329 10.8329 11.3773
46000 1335.09 10.8322 10.8322 11.3765
48000 1341 10.8483 10.8483 11.3934
50000 1313.25 10.7714 10.7714 11.3127
52000 1335.21 10.8327 10.8327 11.3771
54000 1343.8 10.856 10.856 11.4015
56000 1342.82 10.8533 10.8533 11.3987
58000 1329.72 10.8177 10.8177 11.3613
60000 1306.4 10.7541 10.7541 11.2945
62000 1302.69 10.7442 10.7442 11.2841
64000 1302.47 10.7436 10.7436 11.2834
66000 1301.46 10.7407 10.7407 11.2804
68000 1300.94 10.7394 10.7394 11.2791
70000 1290.16 10.7097 10.7097 11.2478
72000 1290.57 10.7105 10.7105 11.2487
74000 1283.1 10.6898 10.6898 11.227
76000 1279.53 10.6803 10.6803 11.217
78000 1278 10.6759 10.6759 11.2124
80000 1261.71 10.6303 10.6303 11.1645
82000 1260.66 10.6275 10.6275 11.1616
84000 1258.98 10.6229 10.6229 11.1567
86000 1252.75 10.6052 10.6052 11.1381
88000 1250.94 10.6002 10.6002 11.1328
90000 1248.59 10.5935 10.5935 11.1259
92000 1240.43 10.5703 10.5703 11.1015
94000 1239.71 10.5683 10.5683 11.0993
96000 1234.97 10.5547 10.5547 11.0851
98000 1225.6 10.528 10.528 11.057
100000 1226.46 10.5304 10.5304 11.0596
