# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.02
4000 0.0292708
6000 0.0317708
8000 0.0415625
10000 0.0451042
12000 0.0541667
14000 0.056875
16000 0.09375
18000 0.0641667
20000 0.0813542
22000 0.0692708
24000 0.0779167
26000 0.0830208
28000 0.0894792
30000 0.0933333
32000 0.0840625
34000 0.0935417
36000 0.0771875
38000 0.083125
40000 0.0661458
42000 0.0670833
44000 0.0454167
46000 0.0478125
48000 0.0495833
50000 0.0520833
52000 0.0489583
54000 0.04875
56000 0.045625
58000 0.0501042
60000 0.0579167
62000 0.0471875
64000 0.0444792
66000 0.0515625
68000 0.0585417
70000 0.0513542
72000 0.0392708
74000 0.0479167
76000 0.0336458
78000 0.0392708
80000 0.0416667
82000 0.0508333
84000 0.041875
86000 0.0519792
88000 0.0523958
90000 0.051875
92000 0.0448958
94000 0.0582292
96000 0.0538542
98000 0.0435417
100000 0.0392708
102000 0.046875
104000 0.0497917
106000 0.0607292
108000 0.064375
110000 0.055625
112000 0.0538542
114000 0.0471875
116000 0.041875
118000 0.0382292
120000 0.0526042
122000 0.0490625
124000 0.0539583
126000 0.05
128000 0.0623958
130000 0.0608333
132000 0.0458333
134000 0.0317708
136000 0.0354167
138000 0.0409375
140000 0.0358333
142000 0.0367708
144000 0.036875
146000 0.035625
148000 0.0327083
150000 0.0326042
152000 0.029375
154000 0.0330208
156000 0.0353125
158000 0.034375
160000 0.0326042
162000 0.0414583
164000 0.040625
166000 0.0340625
168000 0.0385417
170000 0.0315625
172000 0.0289583
174000 0.0345833
176000 0.0347917
178000 0.0370833
180000 0.0372917
182000 0.03875
184000 0.0421875
186000 0.035625
188000 0.0342708
190000 0.0417708
192000 0.0425
194000 0.045625
196000 0.0380208
198000 0.0417708
200000 0.0361458
202000 0.0389583
204000 0.0370833
206000 0.0370833
208000 0.0351042
210000 0.0348958
212000 0.0375
214000 0.0386458
216000 0.03625
218000 0.0263542
220000 0.0267708
222000 0.0307292
224000 0.0292708
226000 0.0302083
228000 0.0345833
230000 0.0310417
232000 0.0310417
234000 0.0315625
236000 0.035
238000 0.0357292
240000 0.0339583
242000 0.0314583
244000 0.03375
246000 0.0384375
248000 0.039375
250000 0.0372917
252000 0.0371875
254000 0.0384375
256000 0.0341667
258000 0.0348958
260000 0.033125
262000 0.0339583
264000 0.0317708
266000 0.0321875
268000 0.0338542
270000 0.0335417
272000 0.0357292
274000 0.0354167
276000 0.0323958
278000 0.0327083
280000 0.0391667
282000 0.0280208
284000 0.0320833
286000 0.0333333
288000 0.034375
290000 0.0327083
292000 0.0330208
294000 0.0294792
296000 0.0317708
298000 0.0351042
300000 0.0325
302000 0.0296875
304000 0.0280208
306000 0.0270833
308000 0.0282292
310000 0.030625
312000 0.030625
314000 0.025625
316000 0.0292708
318000 0.025625
320000 0.0282292
322000 0.0236458
324000 0.0271875
326000 0.023125
328000 0.0248958
330000 0.026875
332000 0.0229167
334000 0.0276042
336000 0.0255208
338000 0.025
340000 0.0264583
342000 0.0304167
344000 0.0239583
346000 0.0247917
348000 0.0259375
350000 0.0257292
352000 0.0289583
354000 0.0263542
356000 0.0241667
358000 0.025
360000 0.0267708
362000 0.0228125
364000 0.0245833
366000 0.025625
368000 0.0230208
370000 0.0276042
372000 0.0289583
374000 0.0289583
376000 0.0278125
378000 0.0282292
380000 0.0288542
382000 0.0272917
384000 0.0273958
386000 0.0279167
388000 0.0271875
390000 0.0294792
392000 0.02625
394000 0.0284375
396000 0.0276042
398000 0.0310417
400000 0.0297917
402000 0.0255208
404000 0.0253125
406000 0.0282292
408000 0.0257292
410000 0.0245833
412000 0.0267708
414000 0.0255208
416000 0.0280208
418000 0.0234375
420000 0.0253125
422000 0.0235417
424000 0.0236458
426000 0.0252083
428000 0.0242708
430000 0.0221875
432000 0.0239583
434000 0.0228125
436000 0.0197917
438000 0.0227083
440000 0.0196875
442000 0.0188542
444000 0.0227083
446000 0.0236458
448000 0.0183333
450000 0.0207292
452000 0.0244792
454000 0.0191667
456000 0.0219792
458000 0.0211458
460000 0.0202083
462000 0.0161458
464000 0.02
466000 0.0205208
468000 0.0189583
470000 0.0164583
472000 0.0169792
474000 0.0160417
476000 0.0163542
478000 0.0164583
480000 0.01875
482000 0.0177083
484000 0.0178125
486000 0.0203125
488000 0.0190625
490000 0.0189583
492000 0.0211458
494000 0.0185417
496000 0.0183333
498000 0.0164583
500000 0.0161458
502000 0.0171875
504000 0.0189583
506000 0.0196875
508000 0.0178125
510000 0.0203125
512000 0.0169792
514000 0.0167708
516000 0.0211458
518000 0.0183333
520000 0.0177083
522000 0.0183333
524000 0.0189583
526000 0.0183333
528000 0.0173958
530000 0.0202083
532000 0.0216667
534000 0.0201042
536000 0.0221875
538000 0.02125
540000 0.0190625
542000 0.0182292
544000 0.0180208
546000 0.0201042
548000 0.0177083
550000 0.0194792
552000 0.0189583
554000 0.0183333
556000 0.0222917
558000 0.0183333
560000 0.018125
562000 0.016875
564000 0.0196875
566000 0.0202083
568000 0.0178125
570000 0.01875
572000 0.0191667
574000 0.0169792
576000 0.0190625
578000 0.0179167
580000 0.0183333
582000 0.0175
584000 0.0167708
586000 0.0165625
588000 0.0167708
590000 0.0176042
592000 0.0145833
594000 0.0155208
596000 0.015625
598000 0.0157292
600000 0.0170833
602000 0.0171875
604000 0.0147917
606000 0.0155208
608000 0.0135417
610000 0.0148958
612000 0.0170833
614000 0.0171875
616000 0.0154167
618000 0.0152083
620000 0.0138542
622000 0.0159375
624000 0.014375
626000 0.01625
628000 0.0148958
630000 0.0141667
632000 0.0159375
634000 0.0134375
636000 0.0134375
638000 0.0159375
640000 0.0147917
642000 0.0142708
644000 0.0158333
646000 0.01375
648000 0.0135417
650000 0.0140625
652000 0.0120833
654000 0.0130208
656000 0.0126042
658000 0.0138542
660000 0.0145833
662000 0.015
664000 0.0145833
666000 0.0153125
668000 0.0127083
670000 0.0128125
672000 0.0139583
674000 0.0114583
676000 0.0134375
678000 0.013125
680000 0.0123958
682000 0.0154167
684000 0.0117708
686000 0.0133333
688000 0.0122917
690000 0.0139583
692000 0.0144792
694000 0.0146875
696000 0.0134375
698000 0.0144792
700000 0.013125
702000 0.0153125
704000 0.0128125
706000 0.0125
708000 0.0139583
710000 0.01375
712000 0.0129167
714000 0.0133333
716000 0.0146875
718000 0.014375
720000 0.0126042
722000 0.0126042
724000 0.0121875
726000 0.0123958
728000 0.011875
730000 0.0126042
732000 0.011875
734000 0.011875
736000 0.0129167
738000 0.0123958
740000 0.0128125
742000 0.0132292
744000 0.0122917
746000 0.0130208
748000 0.0136458
750000 0.0127083
752000 0.0125
754000 0.0147917
756000 0.0119792
758000 0.014375
760000 0.0179167
762000 0.0113542
764000 0.013125
766000 0.0127083
768000 0.0126042
770000 0.0119792
772000 0.0140625
774000 0.0139583
776000 0.0122917
778000 0.0121875
780000 0.0120833
782000 0.0125
784000 0.0123958
786000 0.0135417
788000 0.0113542
790000 0.0105208
792000 0.0116667
794000 0.0129167
796000 0.0122917
798000 0.0116667
800000 0.0135417
802000 0.0116667
804000 0.0107292
806000 0.0113542
808000 0.0107292
810000 0.00989583
812000 0.0110417
814000 0.0110417
816000 0.0113542
818000 0.01
820000 0.0123958
822000 0.0108333
824000 0.0115625
826000 0.011875
828000 0.0128125
830000 0.0120833
832000 0.01125
834000 0.0115625
836000 0.01375
838000 0.0122917
840000 0.0114583
842000 0.0114583
844000 0.0130208
846000 0.0110417
848000 0.0129167
850000 0.0113542
852000 0.0114583
854000 0.0119792
856000 0.0117708
858000 0.011875
860000 0.0117708
862000 0.00947917
864000 0.0128125
866000 0.0111458
868000 0.0113542
870000 0.0109375
872000 0.0128125
874000 0.0129167
876000 0.0127083
878000 0.0135417
880000 0.0129167
882000 0.0111458
884000 0.01375
886000 0.0113542
888000 0.0111458
890000 0.0129167
892000 0.0134375
894000 0.0110417
896000 0.01125
898000 0.0123958
900000 0.0132292
902000 0.0110417
904000 0.009375
906000 0.0126042
908000 0.0119792
910000 0.0113542
912000 0.0123958
914000 0.01125
916000 0.0125
918000 0.0117708
920000 0.0110417
922000 0.0111458
924000 0.0142708
926000 0.0127083
928000 0.0141667
930000 0.0129167
932000 0.0129167
934000 0.0136458
936000 0.0142708
938000 0.0123958
940000 0.0138542
942000 0.0145833
944000 0.0146875
946000 0.015
948000 0.0153125
950000 0.01625
952000 0.0132292
954000 0.0186458
956000 0.0198958
958000 0.0211458
960000 0.0326042
962000 0.036875
964000 0.0317708
966000 0.0321875
968000 0.0309375
970000 0.035625
972000 0.0385417
974000 0.0417708
976000 0.0321875
978000 0.0340625
980000 0.0370833
982000 0.0325
984000 0.0372917
986000 0.03125
988000 0.034375
990000 0.0284375
992000 0.0363542
994000 0.0389583
996000 0.0336458
998000 0.04
1000000 0.0394792
1002000 0.0353125
1004000 0.0313542
1006000 0.0371875
1008000 0.0407292
1010000 0.0377083
1012000 0.034375
1014000 0.0320833
1016000 0.0273958
1018000 0.039375
1020000 0.0282292
1022000 0.0323958
1024000 0.0366667
1026000 0.035625
1028000 0.0323958
1030000 0.0357292
1032000 0.0388542
1034000 0.0352083
1036000 0.04
1038000 0.0409375
1040000 0.033125
