# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.325
4000 1.31344
6000 1.31266
8000 1.28453
10000 1.27635
12000 1.27922
14000 1.3212
16000 1.30714
18000 1.32292
20000 1.3276
22000 1.35974
24000 1.33542
26000 1.33047
28000 1.31609
30000 1.3112
32000 1.33792
34000 1.32
36000 1.32141
38000 1.3238
40000 1.31479
42000 1.2826
44000 1.2662
46000 1.30661
48000 1.33464
50000 1.32594
52000 1.32578
54000 1.33016
56000 1.32865
58000 1.32557
60000 1.33594
62000 1.35417
64000 1.34318
66000 1.35161
68000 1.35068
70000 1.35568
72000 1.3401
74000 1.32125
76000 1.3112
78000 1.33156
80000 1.33151
82000 1.3449
84000 1.34234
86000 1.34776
88000 1.33516
90000 1.33182
92000 1.33547
94000 1.3387
96000 1.36396
98000 1.35484
100000 1.35271
102000 1.35323
104000 1.32693
106000 1.34115
108000 1.34146
110000 1.33755
112000 1.32969
114000 1.33141
116000 1.35599
118000 1.35089
120000 1.35167
122000 1.35974
124000 1.39453
126000 1.38094
128000 1.35578
130000 1.33036
132000 1.34583
134000 1.35177
136000 1.35339
138000 1.36781
140000 1.36172
142000 1.35943
144000 1.34943
146000 1.36786
148000 1.35839
150000 1.34474
152000 1.34193
154000 1.35615
156000 1.34682
158000 1.34974
160000 1.34109
162000 1.35021
164000 1.3349
166000 1.35349
168000 1.35031
170000 1.35198
172000 1.335
174000 1.34542
176000 1.34073
178000 1.3375
180000 1.33188
182000 1.34698
184000 1.34953
186000 1.33385
188000 1.34214
190000 1.345
192000 1.34859
194000 1.35219
196000 1.34297
198000 1.34016
200000 1.33682
202000 1.35203
204000 1.35391
206000 1.34542
208000 1.34557
210000 1.35172
212000 1.34844
214000 1.37312
216000 1.35469
218000 1.34411
220000 1.34609
222000 1.3599
224000 1.34734
226000 1.33516
228000 1.34792
230000 1.33865
232000 1.3562
234000 1.3462
236000 1.35682
238000 1.36661
240000 1.34474
242000 1.36396
244000 1.35641
246000 1.36573
248000 1.36839
250000 1.36281
252000 1.36089
254000 1.36719
256000 1.35406
258000 1.34813
260000 1.34578
262000 1.35839
264000 1.3626
266000 1.36036
268000 1.37651
270000 1.38391
272000 1.37182
274000 1.37104
276000 1.36693
278000 1.36198
280000 1.36797
282000 1.35349
284000 1.34818
286000 1.35698
288000 1.35495
290000 1.36906
292000 1.39047
294000 1.35953
296000 1.37401
298000 1.38708
300000 1.38573
302000 1.37474
304000 1.37073
306000 1.36443
308000 1.35677
310000 1.35396
312000 1.35885
314000 1.35484
316000 1.36292
318000 1.37078
320000 1.37177
322000 1.36469
324000 1.35547
326000 1.35542
328000 1.3788
330000 1.3638
332000 1.36
334000 1.3699
336000 1.35578
338000 1.35802
340000 1.36328
342000 1.3687
344000 1.36339
346000 1.35693
348000 1.36146
350000 1.3537
352000 1.35938
354000 1.35271
356000 1.36724
358000 1.36604
360000 1.36906
362000 1.35854
364000 1.37146
366000 1.36151
368000 1.35687
370000 1.36568
372000 1.36646
374000 1.36047
376000 1.34875
378000 1.35286
380000 1.35443
382000 1.36052
384000 1.36682
386000 1.35776
388000 1.36016
390000 1.36281
392000 1.37073
394000 1.36339
396000 1.36005
398000 1.36781
400000 1.37135
402000 1.37307
404000 1.3701
406000 1.38156
408000 1.38714
410000 1.37521
412000 1.38979
414000 1.37896
416000 1.38057
418000 1.37313
420000 1.3674
422000 1.36349
424000 1.3649
426000 1.37396
428000 1.36958
430000 1.37161
432000 1.38297
434000 1.37224
436000 1.36193
438000 1.37052
440000 1.36615
442000 1.36542
444000 1.36604
446000 1.36411
448000 1.36641
450000 1.3749
452000 1.38526
454000 1.38563
456000 1.38083
458000 1.37255
460000 1.36687
462000 1.3776
464000 1.38146
466000 1.37443
468000 1.36234
470000 1.37094
472000 1.37443
474000 1.37589
476000 1.37661
478000 1.38151
480000 1.3776
482000 1.37745
484000 1.37849
486000 1.38203
488000 1.3762
490000 1.37214
492000 1.37734
494000 1.38109
496000 1.3799
498000 1.37849
500000 1.37266
502000 1.37214
504000 1.37323
506000 1.37354
508000 1.3724
510000 1.37333
512000 1.37307
514000 1.37406
516000 1.37703
518000 1.38203
520000 1.38714
522000 1.39396
524000 1.38349
526000 1.38333
528000 1.3825
530000 1.38214
532000 1.39109
534000 1.3863
536000 1.38276
538000 1.38339
540000 1.3849
542000 1.38349
544000 1.38234
546000 1.38297
548000 1.38234
550000 1.38229
552000 1.38667
554000 1.38302
556000 1.38156
558000 1.38156
560000 1.38328
562000 1.38281
564000 1.38391
566000 1.38464
568000 1.38458
570000 1.38333
572000 1.38365
574000 1.38365
576000 1.38354
578000 1.37661
580000 1.37245
582000 1.37651
584000 1.3825
586000 1.38297
588000 1.38297
590000 1.38141
592000 1.38417
594000 1.38156
596000 1.38469
598000 1.38271
600000 1.38208
602000 1.38135
604000 1.38307
606000 1.38234
608000 1.38224
610000 1.39
612000 1.39771
614000 1.39755
616000 1.39651
618000 1.39781
620000 1.39448
622000 1.39635
624000 1.39656
626000 1.39792
628000 1.39839
630000 1.3963
632000 1.39688
634000 1.39682
636000 1.39792
638000 1.39573
640000 1.39714
642000 1.39688
644000 1.39786
646000 1.39719
648000 1.39906
650000 1.39536
652000 1.39656
654000 1.39792
656000 1.3987
658000 1.39479
660000 1.3974
662000 1.39682
664000 1.39672
666000 1.39849
668000 1.3974
670000 1.39563
672000 1.39885
674000 1.39792
676000 1.39724
678000 1.39708
680000 1.39771
682000 1.39661
684000 1.39839
686000 1.3976
688000 1.39646
690000 1.39792
692000 1.39807
694000 1.39656
696000 1.39708
698000 1.39964
700000 1.39688
702000 1.39719
704000 1.39729
706000 1.39729
708000 1.39703
710000 1.39854
712000 1.39849
714000 1.3975
716000 1.39776
718000 1.39604
720000 1.39755
722000 1.39813
724000 1.39745
726000 1.39714
728000 1.39917
730000 1.39823
732000 1.39651
734000 1.39833
736000 1.39896
738000 1.39901
740000 1.39776
742000 1.3988
744000 1.3987
746000 1.39917
748000 1.39875
750000 1.39849
752000 1.39854
754000 1.39932
756000 1.39833
758000 1.39859
760000 1.39797
762000 1.39932
764000 1.39917
766000 1.39891
768000 1.39844
770000 1.40089
772000 1.40078
774000 1.4
776000 1.39922
778000 1.40078
780000 1.39953
782000 1.39969
784000 1.40161
786000 1.39984
788000 1.4013
790000 1.40068
792000 1.40224
794000 1.40047
796000 1.40068
798000 1.40245
800000 1.40198
802000 1.40089
804000 1.40021
806000 1.40083
808000 1.4012
810000 1.40245
812000 1.40109
814000 1.40208
816000 1.40135
818000 1.40203
820000 1.40198
822000 1.40182
824000 1.40276
826000 1.40208
828000 1.40349
830000 1.40115
832000 1.40115
834000 1.40193
836000 1.40104
838000 1.40214
840000 1.40208
842000 1.4037
844000 1.40214
846000 1.40188
848000 1.39964
850000 1.40214
852000 1.40057
854000 1.40365
856000 1.40177
858000 1.39906
860000 1.40167
862000 1.40177
864000 1.40016
866000 1.40271
868000 1.40078
870000 1.40135
872000 1.40328
874000 1.40229
876000 1.4025
878000 1.40219
880000 1.40187
882000 1.40099
884000 1.40146
886000 1.4013
888000 1.40297
890000 1.40135
892000 1.40214
894000 1.40193
896000 1.40339
898000 1.40375
900000 1.40307
902000 1.40375
904000 1.40276
906000 1.40339
908000 1.40536
910000 1.40469
912000 1.40432
914000 1.40323
916000 1.40516
918000 1.40469
920000 1.40594
922000 1.40458
924000 1.40526
926000 1.40484
928000 1.405
930000 1.40568
932000 1.40646
934000 1.40547
936000 1.40589
938000 1.40599
940000 1.40703
942000 1.40729
944000 1.40682
946000 1.40656
948000 1.40641
950000 1.40646
952000 1.40651
954000 1.40625
956000 1.4063
958000 1.40625
960000 1.40625
962000 1.40625
964000 1.40625
966000 1.40625
968000 1.40625
970000 1.40625
972000 1.40625
974000 1.40625
976000 1.40625
978000 1.40625
980000 1.40625
982000 1.40625
984000 1.40625
986000 1.40625
988000 1.40625
990000 1.40625
992000 1.40625
994000 1.40625
996000 1.40625
998000 1.40625
1000000 1.40625
1002000 1.40625
1004000 1.40625
1006000 1.40625
1008000 1.40625
1010000 1.40625
1012000 1.40625
1014000 1.40625
1016000 1.40625
1018000 1.40625
1020000 1.40625
1022000 1.40625
1024000 1.40625
1026000 1.40625
1028000 1.40625
1030000 1.40625
1032000 1.40625
1034000 1.40625
1036000 1.40625
1038000 1.40625
1040000 1.40625
