# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2317.24 13.016 13.016 13.6701
4000 2284.87 12.9569 12.9569 13.608
6000 2282.77 12.9526 12.9526 13.6035
8000 2274.77 12.9362 12.9362 13.5862
10000 2325.79 13.0316 13.0316 13.6864
12000 2277.44 12.9426 12.9426 13.593
14000 1867.26 12.1022 12.1022 12.7103
16000 1665.78 11.6587 11.6587 12.2446
18000 1558.08 11.4029 11.4029 11.9759
20000 1460.2 11.1527 11.1527 11.7131
22000 1359.43 10.8946 10.8946 11.4421
24000 1406.28 11.0197 11.0197 11.5735
26000 1409.85 11.0299 11.0299 11.5841
28000 1446.14 11.1223 11.1223 11.6812
30000 1518.35 11.3051 11.3051 11.8732
32000 1401.03 11.0044 11.0044 11.5573
34000 1439.68 11.1076 11.1076 11.6657
36000 1502.15 11.2649 11.2649 11.831
38000 1470.62 11.1857 11.1857 11.7478
40000 1579.23 11.4532 11.4532 12.0287
42000 1769.81 11.8957 11.8957 12.4935
44000 1862.74 12.0971 12.0971 12.705
46000 1785.75 11.9345 11.9345 12.5342
48000 1621.07 11.554 11.554 12.1346
50000 1591.42 11.4855 11.4855 12.0627
52000 1617.15 11.5449 11.5449 12.1251
54000 1581.79 11.4595 11.4595 12.0354
56000 1547.85 11.3788 11.3788 11.9506
58000 1510.26 11.2859 11.2859 11.853
60000 1546.2 11.3748 11.3748 11.9464
62000 1502.86 11.2684 11.2684 11.8347
64000 1491.46 11.2391 11.2391 11.8039
66000 1400.92 11.0049 11.0049 11.5579
68000 1404.06 11.0147 11.0147 11.5682
70000 1437.39 11.0995 11.0995 11.6572
72000 1578.87 11.4526 11.4526 12.0281
74000 1651.84 11.6255 11.6255 12.2097
76000 1665.19 11.6585 11.6585 12.2443
78000 1610.88 11.5305 11.5305 12.1099
80000 1625.15 11.5649 11.5649 12.146
82000 1556.56 11.4004 11.4004 11.9732
84000 1533.49 11.3442 11.3442 11.9142
86000 1491.47 11.2392 11.2392 11.804
88000 1506.38 11.2766 11.2766 11.8432
90000 1526.92 11.3266 11.3266 11.8958
92000 1550.37 11.3854 11.3854 11.9576
94000 1436.12 11.0968 11.0968 11.6544
96000 1403.81 11.0151 11.0151 11.5686
98000 1466.34 11.1743 11.1743 11.7358
100000 1387.28 10.9713 10.9713 11.5226
102000 1457.42 11.1516 11.1516 11.712
104000 1508.74 11.2811 11.2811 11.848
106000 1404.39 11.0151 11.0151 11.5686
108000 1429.21 11.0802 11.0802 11.637
110000 1429.23 11.0808 11.0808 11.6376
112000 1448.4 11.1301 11.1301 11.6894
114000 1435.56 11.0976 11.0976 11.6553
116000 1428.85 11.0801 11.0801 11.6369
118000 1424.33 11.0685 11.0685 11.6247
120000 1402.66 11.0123 11.0123 11.5657
122000 1377.79 10.9455 10.9455 11.4955
124000 1287.69 10.702 10.702 11.2398
126000 1307.45 10.7563 10.7563 11.2968
128000 1382.02 10.958 10.958 11.5086
130000 1442.21 11.113 11.113 11.6714
132000 1444.94 11.1209 11.1209 11.6798
134000 1506.8 11.2781 11.2781 11.8449
136000 1498.43 11.2571 11.2571 11.8228
138000 1462.4 11.1659 11.1659 11.727
140000 1496.01 11.251 11.251 11.8164
142000 1546.9 11.3772 11.3772 11.9489
144000 1566.74 11.4246 11.4246 11.9987
146000 1506.54 11.2772 11.2772 11.8439
148000 1542.54 11.3651 11.3651 11.9362
150000 1568.38 11.4292 11.4292 12.0035
152000 1572.44 11.4394 11.4394 12.0143
154000 1552.04 11.3886 11.3886 11.9609
156000 1553.88 11.3942 11.3942 11.9668
158000 1532.46 11.341 11.341 11.9109
160000 1565.33 11.4215 11.4215 11.9954
162000 1530.76 11.3372 11.3372 11.907
164000 1592.18 11.4873 11.4873 12.0645
166000 1571.38 11.435 11.435 12.0097
168000 1589.25 11.4791 11.4791 12.0559
170000 1574.18 11.4434 11.4434 12.0185
172000 1638.69 11.5963 11.5963 12.179
174000 1634.28 11.5866 11.5866 12.1688
176000 1640.99 11.6034 11.6034 12.1865
178000 1640.75 11.6029 11.6029 12.186
180000 1616.1 11.5419 11.5419 12.1218
182000 1606.83 11.5217 11.5217 12.1007
184000 1581.08 11.4583 11.4583 12.034
186000 1658.01 11.6431 11.6431 12.2282
188000 1646.61 11.6158 11.6158 12.1995
190000 1552.06 11.3881 11.3881 11.9604
192000 1580.07 11.4571 11.4571 12.0329
194000 1600.4 11.5066 11.5066 12.0849
196000 1592.73 11.4859 11.4859 12.0631
198000 1617.18 11.5465 11.5465 12.1267
200000 1711.3 11.7667 11.7667 12.358
202000 1644.24 11.6094 11.6094 12.1928
204000 1596.73 11.4961 11.4961 12.0737
206000 1661.63 11.6509 11.6509 12.2363
208000 1659.87 11.6472 11.6472 12.2325
210000 1613.86 11.5368 11.5368 12.1165
212000 1589.38 11.4788 11.4788 12.0556
214000 1567.77 11.4275 11.4275 12.0018
216000 1582.64 11.4645 11.4645 12.0406
218000 1589.39 11.4806 11.4806 12.0575
220000 1581.51 11.461 11.461 12.0369
222000 1571.25 11.4365 11.4365 12.0112
224000 1585.55 11.471 11.471 12.0474
226000 1594.23 11.4919 11.4919 12.0693
228000 1571.27 11.4361 11.4361 12.0108
230000 1592.11 11.4869 11.4869 12.0641
232000 1552.39 11.39 11.39 11.9623
234000 1559.99 11.4092 11.4092 11.9826
236000 1487.87 11.2305 11.2305 11.7948
238000 1467.66 11.1793 11.1793 11.7411
240000 1482.58 11.2168 11.2168 11.7805
242000 1492.91 11.2432 11.2432 11.8082
244000 1492.35 11.242 11.242 11.8069
246000 1468.84 11.1827 11.1827 11.7446
248000 1472.05 11.1899 11.1899 11.7522
250000 1424.61 11.0688 11.0688 11.625
252000 1440.2 11.1077 11.1077 11.6658
254000 1406.38 11.0207 11.0207 11.5745
256000 1421.66 11.0616 11.0616 11.6174
258000 1432.26 11.089 11.089 11.6462
260000 1455.93 11.1493 11.1493 11.7095
262000 1444.13 11.1196 11.1196 11.6784
264000 1429.19 11.0798 11.0798 11.6366
266000 1415.32 11.0449 11.0449 11.5999
268000 1389.11 10.9748 10.9748 11.5263
270000 1383.51 10.9612 10.9612 11.512
272000 1393.21 10.9868 10.9868 11.5389
274000 1386.79 10.9706 10.9706 11.5219
276000 1407.82 11.0256 11.0256 11.5796
278000 1375.21 10.9397 10.9397 11.4894
280000 1369.73 10.924 10.924 11.4729
282000 1399.94 11.0049 11.0049 11.5579
284000 1408.73 11.0281 11.0281 11.5823
286000 1401.41 11.0077 11.0077 11.5609
288000 1403.86 11.0154 11.0154 11.569
290000 1384.76 10.9645 10.9645 11.5155
292000 1344.05 10.8557 10.8557 11.4012
294000 1379.58 10.9511 10.9511 11.5015
296000 1352.16 10.8783 10.8783 11.425
298000 1337.03 10.8364 10.8364 11.381
300000 1325.46 10.806 10.806 11.3491
302000 1356.26 10.889 10.889 11.4362
304000 1350.67 10.8735 10.8735 11.4199
306000 1364.94 10.9123 10.9123 11.4607
308000 1378.25 10.9478 10.9478 11.4979
310000 1380.18 10.9519 10.9519 11.5022
