# Time-averaged data for fix 11coord
# TimeStep c_sumcoor11
2000 0.0003125
4000 0.000520833
6000 0
8000 0.000208333
10000 0
12000 0.0107292
14000 0.0164583
16000 0.0117708
18000 0.0145833
20000 0.0185417
22000 0.00583333
24000 0.00739583
26000 0.00583333
28000 0.00333333
30000 0.0071875
32000 0.0182292
34000 0.0177083
36000 0.00604167
38000 0.015625
40000 0.0123958
42000 0.00739583
44000 0.00479167
46000 0.0328125
48000 0.0180208
50000 0.0273958
52000 0.0361458
54000 0.0163542
56000 0.0205208
58000 0.00364583
60000 0.0021875
62000 0.0120833
64000 0.0138542
66000 0.0165625
68000 0.00875
70000 0.0117708
72000 0.0065625
74000 0.00739583
76000 0.0122917
78000 0.0239583
80000 0.0217708
82000 0.00541667
84000 0.0090625
86000 0.0096875
88000 0.0028125
90000 0.00197917
92000 0.000833333
94000 0.00177083
96000 0.00645833
98000 0.00885417
100000 0.0127083
102000 0.00677083
104000 0.006875
106000 0.0175
108000 0.0144792
110000 0.00302083
112000 0.00479167
114000 0.0078125
116000 0.00854167
118000 0.011875
120000 0.0040625
122000 0.0065625
124000 0.00302083
126000 0.0071875
128000 0.0025
130000 0.00770833
132000 0.00427083
134000 0.00510417
136000 0.000625
138000 0.00364583
140000 0.0025
142000 0.00270833
144000 0.00854167
146000 0.00416667
148000 0.0009375
150000 0.0009375
152000 0.000625
154000 0.0021875
156000 0.003125
158000 0.000104167
160000 0.00135417
162000 0.00177083
164000 0.00114583
166000 0.00125
168000 0.0009375
170000 0
172000 0.00166667
174000 0.00354167
176000 0.0028125
178000 0.0003125
180000 0.00145833
182000 0
184000 0
186000 0.0040625
188000 0.0046875
190000 0.00114583
192000 0.004375
194000 0.00291667
196000 0.00270833
198000 0.0182292
200000 0.00260417
202000 0.000416667
204000 0.0110417
206000 0.00489583
208000 0.00270833
210000 0.00510417
212000 0.0034375
214000 0.001875
216000 0
218000 0
220000 0
222000 0
224000 0.00166667
226000 0.00208333
228000 0
230000 0.00104167
232000 0.00458333
234000 0.0003125
236000 0.0034375
238000 0.00552083
240000 0.0003125
242000 0.0015625
244000 0.00197917
246000 0.0109375
248000 0.00885417
250000 0.018125
252000 0.0110417
254000 0.0015625
256000 0.00135417
258000 0.00125
260000 0.00614583
262000 0.01125
264000 0.00208333
266000 0
268000 0.000208333
270000 0.0015625
272000 0.000729167
274000 0.0003125
276000 0
278000 0.0003125
280000 0.00114583
282000 0
284000 0.000520833
286000 0.00177083
288000 0.0105208
290000 0.0138542
292000 0.0159375
294000 0.004375
296000 0
298000 0
300000 0
302000 0.00302083
304000 0.0084375
306000 0.010625
308000 0.00260417
310000 0.00760417
312000 0.00697917
314000 0.00229167
316000 0
318000 0.0003125
320000 0
322000 0.00458333
324000 0.00291667
326000 0.0202083
328000 0.00708333
330000 0
332000 0.0015625
334000 0
336000 0
338000 0.00145833
340000 0.00416667
342000 0.0078125
344000 0.00541667
346000 0.000104167
348000 0.000416667
350000 0.000416667
352000 0
354000 0
356000 0.000208333
358000 0
360000 0.0003125
362000 0
364000 0.000625
366000 0
368000 0.000104167
370000 0
372000 0
374000 0.000625
376000 0
378000 0.00239583
380000 0
382000 0.00104167
384000 0.00125
386000 0.000416667
388000 0
390000 0
392000 0.000208333
394000 0.00104167
396000 0.00125
398000 0.005
400000 0.00572917
402000 0
404000 0.000208333
406000 0
408000 0.0003125
410000 0.00354167
412000 0
414000 0.000729167
416000 0
418000 0
420000 0
422000 0
424000 0.00197917
426000 0
428000 0
430000 0
432000 0
434000 0
436000 0.000104167
438000 0
440000 0
442000 0
444000 0
446000 0
448000 0
450000 0
452000 0
454000 0
456000 0
458000 0
460000 0
462000 0.00114583
464000 0.0034375
466000 0.00270833
468000 0.00333333
470000 0.0015625
472000 0
474000 0
476000 0
478000 0
480000 0
482000 0
484000 0
486000 0
488000 0
490000 0
492000 0.0009375
494000 0
496000 0.0009375
498000 0
500000 0
502000 0
504000 0.0104167
506000 0
508000 0
510000 0
512000 0
514000 0
516000 0
518000 0
520000 0
522000 0
524000 0
526000 0
528000 0
530000 0
