# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5626.1
4000 5861.41
6000 5656.01
8000 5525.73
10000 5441.97
12000 5419.39
14000 5196.59
16000 5254.65
18000 5015.77
20000 4879.27
22000 4871.09
24000 4562.45
26000 4509.46
28000 4476.12
30000 4318.14
32000 4075.92
34000 3988.09
36000 3836.3
38000 3837.87
40000 3754.22
42000 3602.95
44000 3342.98
46000 3325.23
48000 3154.96
50000 3052.01
52000 2906.44
54000 2873.74
56000 2715.48
58000 2534.38
60000 2441.4
62000 2268.99
64000 2185.62
66000 2043.28
68000 1975.34
70000 1877.65
72000 1746.8
74000 1627.85
76000 1519.19
78000 1425.92
80000 1275.3
82000 1160.63
84000 1035.27
86000 921.149
88000 808.352
90000 678.593
92000 561.923
94000 429.562
96000 311.323
98000 194.492
100000 75.6543
