# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2262.4 12.913 12.913 13.5619
4000 2259.02 12.9068 12.9068 13.5554
6000 2283.76 12.9543 12.9543 13.6052
8000 2187.63 12.7686 12.7686 13.4103
10000 1876.4 12.1327 12.1327 12.7424
12000 1822.28 12.0126 12.0126 12.6162
14000 1518.62 11.3022 11.3022 11.8701
16000 1477.7 11.2043 11.2043 11.7673
18000 1476.44 11.2002 11.2002 11.763
20000 1561 11.4104 11.4104 11.9837
22000 1607.57 11.5216 11.5216 12.1006
24000 1474.44 11.1953 11.1953 11.7579
26000 1456.55 11.1513 11.1513 11.7117
28000 1458.19 11.1515 11.1515 11.7118
30000 1353.21 10.8797 10.8797 11.4265
32000 1332.25 10.8238 10.8238 11.3677
34000 1334.57 10.8305 10.8305 11.3747
36000 1378.32 10.9469 10.9469 11.497
38000 1419.21 11.0534 11.0534 11.6088
40000 1479.12 11.2061 11.2061 11.7692
42000 1521.32 11.3135 11.3135 11.882
44000 1535.49 11.3489 11.3489 11.9192
46000 1554.67 11.3945 11.3945 11.9671
48000 1525.62 11.3245 11.3245 11.8936
50000 1549.76 11.381 11.381 11.9529
52000 1564.94 11.4207 11.4207 11.9946
54000 1559.14 11.4068 11.4068 11.98
56000 1576.71 11.4494 11.4494 12.0248
58000 1549.51 11.3824 11.3824 11.9544
60000 1562.34 11.4151 11.4151 11.9888
62000 1563.53 11.4182 11.4182 11.992
64000 1549.79 11.3843 11.3843 11.9564
66000 1536.98 11.3523 11.3523 11.9228
68000 1554.69 11.396 11.396 11.9686
70000 1535.41 11.3492 11.3492 11.9195
72000 1534.74 11.3473 11.3473 11.9176
74000 1540 11.3605 11.3605 11.9313
76000 1531.47 11.3396 11.3396 11.9094
78000 1531.78 11.3404 11.3404 11.9103
80000 1533.05 11.3436 11.3436 11.9137
82000 1528.84 11.3332 11.3332 11.9027
84000 1514.8 11.2984 11.2984 11.8662
86000 1521.59 11.3152 11.3152 11.8838
88000 1510.63 11.2879 11.2879 11.8551
90000 1503.5 11.27 11.27 11.8363
92000 1510.87 11.2884 11.2884 11.8557
94000 1495.12 11.249 11.249 11.8142
96000 1499.05 11.259 11.259 11.8248
98000 1495.21 11.2495 11.2495 11.8148
100000 1487.4 11.2299 11.2299 11.7942
