# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5688.79
4000 5885.1
6000 5742.84
8000 5788.63
10000 5543.63
12000 5386.91
14000 5082.27
16000 5026
18000 4931.6
20000 4983.51
22000 4803.59
24000 4736.31
26000 4594.33
28000 4497.98
30000 4392.69
32000 4256.61
34000 4082.42
36000 3893.26
38000 3749.67
40000 3759.13
42000 3562.53
44000 3406.56
46000 3391.45
48000 3214.14
50000 3123.26
52000 3015.34
54000 2804.23
56000 2731.56
58000 2635.71
60000 2486.71
62000 2284.68
64000 2277.86
66000 2172.16
68000 2023.59
70000 1841.75
72000 1708.8
74000 1597.82
76000 1520.26
78000 1358.69
80000 1301.13
82000 1180.94
84000 1018.28
86000 897.967
88000 806.532
90000 677.811
92000 551.461
94000 423.274
96000 313.15
98000 190.143
100000 75.584
