# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2303.66 12.9912 12.9912 13.644
4000 2301.03 12.9877 12.9877 13.6404
6000 2200.51 12.7912 12.7912 13.4339
8000 2057.18 12.5058 12.5058 13.1342
10000 1775.52 11.9108 11.9108 12.5094
12000 1782.32 11.9256 11.9256 12.5248
14000 1765.02 11.8885 11.8885 12.4859
16000 1700.33 11.7411 11.7411 12.3311
18000 1682.24 11.6982 11.6982 12.286
20000 1681.09 11.6958 11.6958 12.2836
22000 1510.21 11.2848 11.2848 11.8519
24000 1503.62 11.2701 11.2701 11.8364
26000 1550.39 11.3829 11.3829 11.9549
28000 1558.17 11.4041 11.4041 11.9772
30000 1571.52 11.4358 11.4358 12.0105
32000 1596.7 11.4962 11.4962 12.0739
34000 1591.74 11.485 11.485 12.0621
36000 1597.95 11.5007 11.5007 12.0786
38000 1611.03 11.532 11.532 12.1115
40000 1613.5 11.5353 11.5353 12.115
42000 1603.63 11.5143 11.5143 12.0929
44000 1580.4 11.4586 11.4586 12.0344
46000 1611.79 11.5332 11.5332 12.1127
48000 1568.67 11.4269 11.4269 12.0011
50000 1590.01 11.4821 11.4821 12.0591
52000 1579.97 11.4582 11.4582 12.034
54000 1588.91 11.4796 11.4796 12.0565
56000 1569.48 11.4324 11.4324 12.0069
58000 1576.51 11.4484 11.4484 12.0237
60000 1561.61 11.4133 11.4133 11.9869
62000 1576.11 11.4486 11.4486 12.0239
64000 1552.17 11.3904 11.3904 11.9628
66000 1579.5 11.4564 11.4564 12.0321
68000 1556.63 11.4009 11.4009 11.9739
70000 1561.31 11.4127 11.4127 11.9862
72000 1544.87 11.3723 11.3723 11.9438
74000 1538.1 11.3559 11.3559 11.9266
76000 1535.75 11.35 11.35 11.9204
78000 1541.44 11.363 11.363 11.934
80000 1525.47 11.3244 11.3244 11.8935
82000 1532.62 11.3426 11.3426 11.9126
84000 1519.82 11.3108 11.3108 11.8792
86000 1522.42 11.3173 11.3173 11.886
88000 1519.58 11.3101 11.3101 11.8785
90000 1512.3 11.2921 11.2921 11.8595
92000 1508.56 11.2826 11.2826 11.8495
94000 1505.84 11.2758 11.2758 11.8424
96000 1500.78 11.2634 11.2634 11.8294
98000 1494.85 11.2487 11.2487 11.8139
100000 1492.28 11.2422 11.2422 11.8071
