# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.33245
4000 1.32151
6000 1.30776
8000 1.28135
10000 1.30276
12000 1.28984
14000 1.31016
16000 1.30359
18000 1.30656
20000 1.31104
22000 1.31047
24000 1.30802
26000 1.31672
28000 1.32422
30000 1.32021
32000 1.32427
34000 1.32406
36000 1.31542
38000 1.31151
40000 1.31271
42000 1.31266
44000 1.31266
46000 1.31255
48000 1.3126
50000 1.31276
52000 1.31271
54000 1.3125
56000 1.31286
58000 1.3126
60000 1.31276
62000 1.3125
64000 1.3125
66000 1.3125
68000 1.3125
70000 1.3125
72000 1.3125
74000 1.3125
76000 1.3125
78000 1.3125
80000 1.3125
82000 1.3125
84000 1.3125
86000 1.3125
88000 1.3125
90000 1.3125
92000 1.3125
94000 1.3125
96000 1.3125
98000 1.3125
100000 1.3125
