# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5594.65
4000 5699.09
6000 5571.74
8000 5604.24
10000 5553.5
12000 5321.79
14000 5384.24
16000 5119.65
18000 4984.4
20000 4861.29
22000 4599.11
24000 4551.45
26000 4573.96
28000 4392.31
30000 4356
32000 4248.39
34000 4089.22
36000 4027.77
38000 3833.31
40000 3707.63
42000 3576.35
44000 3379.75
46000 3250.57
48000 3165.45
50000 3158.87
52000 2931.79
54000 2781.55
56000 2713.62
58000 2631.38
60000 2536.59
62000 2402.56
64000 2235.16
66000 2065.78
68000 1928.18
70000 1884.2
72000 1756.14
74000 1601.55
76000 1458.74
78000 1394.49
80000 1232.04
82000 1114.03
84000 1004.43
86000 885.007
88000 776.802
90000 685.686
92000 536.004
94000 424.17
96000 308.697
98000 192.399
100000 74.933
