# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -569.974
4000 -562.813
6000 -555.516
8000 -546.099
10000 -557.336
12000 -555.901
14000 -566.556
16000 -564.143
18000 -565.284
20000 -569.731
22000 -575.137
24000 -573.317
26000 -573.903
28000 -578.955
30000 -577.053
32000 -580.227
34000 -582.759
36000 -582.826
38000 -584.538
40000 -587.224
42000 -588.777
44000 -590.949
46000 -592.691
48000 -593.975
50000 -593.734
52000 -596.907
54000 -598.767
56000 -599.837
58000 -601
60000 -602.064
62000 -603.674
64000 -606.343
66000 -608.313
68000 -610.083
70000 -610.869
72000 -612.622
74000 -614.82
76000 -616.759
78000 -617.731
80000 -619.789
82000 -621.44
84000 -622.824
86000 -624.517
88000 -626.037
90000 -627.231
92000 -629.175
94000 -630.649
96000 -632.147
98000 -633.626
100000 -635.111
