# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.436
4000 -562.33
6000 -556.773
8000 -556.502
10000 -556.977
12000 -550.229
14000 -552.468
16000 -550.236
18000 -554.147
20000 -556.438
22000 -555.025
24000 -560.137
26000 -560.944
28000 -564.73
30000 -564.968
32000 -567.013
34000 -573.142
36000 -574.635
38000 -573.843
40000 -576.393
42000 -578.954
44000 -580.607
46000 -582.062
48000 -583.161
50000 -583.751
52000 -585.512
54000 -587.582
56000 -588.299
58000 -590.328
60000 -592.487
62000 -593.053
64000 -595.552
66000 -596.793
68000 -597.958
70000 -600.011
72000 -601.436
74000 -603.001
76000 -604.551
78000 -606.588
80000 -608.44
82000 -610.422
84000 -611.614
86000 -613.71
88000 -615.202
90000 -616.859
92000 -618.281
94000 -619.788
96000 -621.477
98000 -623.016
100000 -624.458
