# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32938
4000 1.3212
6000 1.30802
8000 1.3024
10000 1.30146
12000 1.30099
14000 1.30443
16000 1.30542
18000 1.32198
20000 1.34453
22000 1.33375
24000 1.33151
26000 1.32115
28000 1.32521
30000 1.32109
32000 1.32276
34000 1.34302
36000 1.34313
38000 1.33083
40000 1.33714
42000 1.33656
44000 1.33536
46000 1.33781
48000 1.33521
50000 1.33536
52000 1.33531
54000 1.33568
56000 1.33479
58000 1.33604
60000 1.33453
62000 1.33474
64000 1.33453
66000 1.33453
68000 1.33422
70000 1.33448
72000 1.33385
74000 1.33375
76000 1.33453
78000 1.3338
80000 1.3338
82000 1.33359
84000 1.33349
86000 1.33333
88000 1.33349
90000 1.33349
92000 1.33349
94000 1.33333
96000 1.33339
98000 1.33333
100000 1.33333
