# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5623.58
4000 5736.27
6000 5735.49
8000 5704.96
10000 5343.7
12000 5263.9
14000 5268.83
16000 5276.49
18000 5080.36
20000 4830.79
22000 4823.13
24000 4685.27
26000 4624.1
28000 4487.7
30000 4369.89
32000 4207.67
34000 3944.15
36000 3923.43
38000 3863.83
40000 3783.53
42000 3531.45
44000 3406.47
46000 3301.51
48000 3205.44
50000 3159.54
52000 3026.67
54000 2865.25
56000 2782.51
58000 2661.96
60000 2486.12
62000 2409.13
64000 2254.48
66000 2158.18
68000 2044.74
70000 1908.89
72000 1785.76
74000 1675.34
76000 1552.19
78000 1411.42
80000 1289.74
82000 1141.76
84000 1056.66
86000 903.858
88000 783.42
90000 663.304
92000 552.625
94000 439.36
96000 308.81
98000 188.396
100000 74.8896
