# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5641.05
4000 5836.94
6000 5889.11
8000 5934.91
10000 5899.84
12000 5876.46
14000 5819.85
16000 5857.19
18000 5956.67
20000 5740.41
22000 5738.72
24000 5816.8
26000 5739.32
28000 5714.55
30000 5636.4
32000 5619.79
34000 5513.19
36000 5693.71
38000 5554.31
40000 5524.21
42000 5473
44000 5362.91
46000 5538.05
48000 5448.88
50000 5369.37
52000 5338.51
54000 5342.39
56000 5474.07
58000 5369.78
60000 5247.33
62000 5340.32
64000 5324.29
66000 5214.5
68000 5153.11
70000 5287.94
72000 5212.55
74000 5247.66
76000 5040.45
78000 5022.11
80000 5124.48
82000 5090.13
84000 5004.63
86000 5010.38
88000 4896.88
90000 4964.36
92000 4761.6
94000 4774.92
96000 4963.75
98000 4822.55
100000 4756.07
102000 4667.78
104000 4649.27
106000 4725.1
108000 4638.08
110000 4723.45
112000 4509.17
114000 4463.61
116000 4654.21
118000 4632.72
120000 4501.28
122000 4418.39
124000 4541.72
126000 4519.84
128000 4506.59
130000 4419.56
132000 4316.72
134000 4211.56
136000 4359.98
138000 4264.72
140000 4392.99
142000 4256.2
144000 4218.49
146000 4298.23
148000 4249.64
150000 4207.68
152000 4215.69
154000 4156.71
156000 3950.09
158000 4034.26
160000 4060.77
162000 3977.02
164000 3914.33
166000 4011.98
168000 4066.74
170000 4049.87
172000 3895.96
174000 3955.22
176000 3996.45
178000 4111.35
180000 3988.34
182000 3964.91
184000 4096.74
186000 4058.93
188000 3954.66
190000 4011.73
192000 4002.98
194000 3909.83
196000 3950.04
198000 4020.58
200000 4094
202000 4074.89
204000 3999.23
206000 4058.46
208000 4119.98
210000 3924.77
212000 4062.97
214000 3912.81
216000 4096.06
218000 4036.09
220000 3996.09
222000 3926.2
224000 3906.13
226000 3966.69
228000 4058.42
230000 4015.82
232000 4047.81
234000 4028.84
236000 4041.78
238000 4025.22
240000 3929.44
242000 3948.1
244000 3941.01
246000 4002.33
248000 3956.37
250000 3939.1
252000 3942.06
254000 3965.77
256000 3830.83
258000 3704.98
260000 3710.56
262000 3680.69
264000 3803.95
266000 3696.15
268000 3779.89
270000 3718.18
272000 3609.49
274000 3622.34
276000 3559.7
278000 3465.36
280000 3483.69
282000 3531.67
284000 3545.79
286000 3442.76
288000 3444.36
290000 3466.64
292000 3392.25
294000 3357.85
296000 3324.52
298000 3347
300000 3322.35
302000 3323.3
304000 3298.04
306000 3207.4
308000 3152.53
310000 3112.95
312000 3074.93
314000 3116.25
316000 3045.7
318000 2970.84
320000 2923.68
322000 2977.94
324000 2971.25
326000 2957.18
328000 3073.79
330000 3048.82
332000 3096.04
334000 3088.17
336000 2940.44
338000 2914.32
340000 3046.92
342000 2954.67
344000 2950.95
346000 2992.94
348000 2921.48
350000 2922.36
352000 3014.04
354000 2980.06
356000 3050.58
358000 3016.88
360000 3071.34
362000 2946.51
364000 2970.57
366000 3020.83
368000 2995.53
370000 2988.37
372000 3012.91
374000 2986.63
376000 2968.24
378000 3070.24
380000 2966.68
382000 3058.35
384000 2930.44
386000 2932.69
388000 3014.65
390000 3071.91
392000 2936.92
394000 2929.81
396000 2952.44
398000 3025.27
400000 2978.41
402000 2901.25
404000 2905.94
406000 2926.98
408000 2999.72
410000 2940.5
412000 2907.78
414000 2837.73
416000 2756.27
418000 2803.62
420000 2700.89
422000 2696.86
424000 2678.69
426000 2627.83
428000 2699.18
430000 2669.05
432000 2677.69
434000 2610.71
436000 2525.1
438000 2521.21
440000 2560.75
442000 2411.14
444000 2511.54
446000 2527.54
448000 2426.31
450000 2391.25
452000 2375.64
454000 2317.21
456000 2263.8
458000 2321.51
460000 2216.26
462000 2275.69
464000 2158.61
466000 2248.91
468000 2206.76
470000 2085.62
472000 2110.35
474000 2067.93
476000 2060.72
478000 1991.51
480000 2015.1
482000 1976.23
484000 1932.66
486000 2037.75
488000 2067.07
490000 1956.34
492000 2032.51
494000 1982.44
496000 1990.4
498000 1972.63
500000 1956.88
502000 2036.2
504000 1983.18
506000 1990.68
508000 2011.46
510000 2065.33
512000 2031.91
514000 2049.29
516000 2034
518000 2059.18
520000 2027.77
522000 2018.97
524000 2002.85
526000 2007.5
528000 1996.59
530000 2003.73
532000 2016.2
534000 1971.78
536000 2059.71
538000 2007.41
540000 2010.76
542000 1957.4
544000 2040.15
546000 1958.81
548000 1986.34
550000 1946.39
552000 2049.16
554000 2001.46
556000 1963.47
558000 1981.92
560000 2028.56
562000 2004.76
564000 2009.43
566000 1913.73
568000 1967.58
570000 1868.9
572000 1845.49
574000 1899.14
576000 1810.73
578000 1772.79
580000 1743.69
582000 1761.49
584000 1759.02
586000 1644.02
588000 1681.57
590000 1622.65
592000 1636.17
594000 1547.55
596000 1517.48
598000 1536.65
600000 1496.4
602000 1498.2
604000 1473.1
606000 1473.76
608000 1421.74
610000 1336.95
612000 1384.4
614000 1357.87
616000 1284.69
618000 1280.07
620000 1227.84
622000 1259.76
624000 1194.83
626000 1173.64
628000 1157.97
630000 1141.11
632000 1087
634000 1057.14
636000 1055.46
638000 1003.96
640000 983.909
642000 1018.87
644000 1001.91
646000 1024.72
648000 991.958
650000 1014.44
652000 1013.89
654000 1008.7
656000 1016.84
658000 1031.49
660000 1015.86
662000 1029.86
664000 1026.31
666000 967.798
668000 970.094
670000 1020.78
672000 989.566
674000 985.427
676000 981.803
678000 1018.35
680000 1029.92
682000 979.949
684000 1014.98
686000 1036.96
688000 1016.48
690000 998.732
692000 984.719
694000 996.589
696000 1010.97
698000 984.324
700000 994.66
702000 978.24
704000 979.017
706000 968.161
708000 1022.24
710000 1015.75
712000 1007.6
714000 1012.25
716000 1000.97
718000 991.667
720000 1001.6
722000 994.516
724000 976.105
726000 964.974
728000 991.568
730000 928.989
732000 928.807
734000 900.594
736000 879.27
738000 896.219
740000 901.562
742000 862.622
744000 867.153
746000 856.93
748000 858.68
750000 835.527
752000 809.384
754000 766.883
756000 773.537
758000 782.832
760000 749.846
762000 736.332
764000 740.224
766000 701.661
768000 683.727
770000 694.506
772000 666.837
774000 674.903
776000 635.9
778000 629.31
780000 620.509
782000 615.105
784000 613.942
786000 606.212
788000 565.904
790000 569.439
792000 566.76
794000 540.713
796000 535.22
798000 534.863
800000 507.331
802000 491.134
804000 512.141
806000 506.977
808000 511.467
810000 498.478
812000 503.642
814000 503.241
816000 512.554
818000 499.586
820000 490.382
822000 510.506
824000 496.89
826000 504.55
828000 508.737
830000 499.643
832000 513.412
834000 503.787
836000 519.949
838000 502.734
840000 516.797
842000 505.623
844000 495.29
846000 492.828
848000 510.836
850000 497.481
852000 498.347
854000 489.09
856000 500.438
858000 489.792
860000 482.177
862000 486.822
864000 486.05
866000 495.553
868000 511.802
870000 504.58
872000 493.711
874000 483.853
876000 491.844
878000 487.231
880000 489.52
882000 480.355
884000 466.7
886000 477.175
888000 451.696
890000 442.29
892000 432.868
894000 414.726
896000 414.792
898000 393.158
900000 374.227
902000 360.722
904000 351.088
906000 349.767
908000 327.031
910000 321.461
912000 316.724
914000 297.719
916000 290.739
918000 275.538
920000 264.512
922000 244.601
924000 240.408
926000 219.813
928000 216.388
930000 201.953
932000 190.153
934000 172.095
936000 164.674
938000 151.539
940000 136.199
942000 126.172
944000 115.398
946000 103.226
948000 90.7071
950000 77.4722
952000 64.9671
954000 53.055
956000 41.257
958000 28.2977
960000 16.3714
962000 10.1714
964000 9.92153
966000 10.1181
968000 10.0759
970000 10.1488
972000 9.83934
974000 9.7285
976000 9.87202
978000 9.68061
980000 9.98248
982000 10.2761
984000 10.1216
986000 9.81115
988000 9.85466
990000 9.81229
992000 9.87816
994000 10.0988
996000 10.3174
998000 9.93833
1000000 9.59826
1002000 9.87031
1004000 10.2433
1006000 10.0004
1008000 10.0748
1010000 10.1977
1012000 10.0508
1014000 9.91376
1016000 9.77093
1018000 9.64242
1020000 9.93577
1022000 10.3021
1024000 9.71919
1026000 9.99685
1028000 10.079
1030000 9.78756
1032000 9.67241
1034000 9.86209
1036000 9.8688
1038000 10.1583
1040000 10.1905
